year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2023.00,4.00,20.00,19.00,9.63,123.73,22.42,9.86,-0.27,-1.24,-0.66,,,,6.75,23.23
2023.00,4.00,20.00,20.00,18.81,83.95,24.12,9.75,-0.01,-1.76,-0.52,,,,17.50,9.88
2023.00,4.00,20.00,21.00,28.00,44.17,25.15,9.64,0.26,-2.29,-0.39,,,,16.38,10.03
2023.00,4.00,20.00,22.00,35.43,43.91,21.90,10.11,0.57,-2.12,-0.17,,,,22.70,7.75
2023.00,4.00,20.00,23.00,42.86,43.65,20.71,10.58,0.88,-1.96,0.04,,,,22.80,7.32
2021.00,5.00,2.00,0.00,148.21,26.77,30.83,7.43,2.60,-1.16,-1.81,,,,3.77,55.77
2021.00,5.00,2.00,1.00,177.03,24.84,30.78,7.49,1.82,-0.30,-1.51,,,,4.40,52.80
2021.00,5.00,2.00,2.00,205.85,22.90,32.41,7.55,1.04,0.56,-1.20,,,,9.33,57.30
2021.00,5.00,2.00,3.00,234.67,20.97,33.07,7.61,0.26,1.41,-0.89,,,,56.40,58.95
2021.00,5.00,2.00,4.00,209.34,18.83,33.80,7.55,0.68,0.08,-0.94,,,,99.60,48.82
2021.00,5.00,2.00,5.00,184.00,16.68,32.66,7.49,1.10,-1.25,-0.98,,,,166.77,36.50
2021.00,5.00,2.00,6.00,158.67,14.54,33.01,7.44,1.52,-2.58,-1.02,,,,158.85,26.55
2021.00,5.00,2.00,7.00,166.26,19.66,30.18,7.57,1.17,-1.41,-1.17,,,,135.55,18.85
2021.00,5.00,2.00,8.00,173.84,24.78,32.54,7.71,0.83,-0.24,-1.33,0.63,1.70,0.37,118.45,12.80
2021.00,5.00,2.00,9.00,181.43,29.90,33.94,7.85,0.49,0.93,-1.49,,,,110.10,9.82
2021.00,5.00,2.00,10.00,174.99,26.08,32.93,8.26,0.46,-0.46,-1.71,,,,105.88,9.67
2021.00,5.00,2.00,11.00,168.56,22.26,32.96,8.66,0.43,-1.86,-1.93,,,,88.33,12.08
2021.00,5.00,2.00,12.00,162.12,18.44,32.82,9.06,0.41,-3.26,-2.16,,,,76.78,15.75
2021.00,5.00,2.00,13.00,164.19,21.04,33.32,9.41,1.49,-2.85,-2.03,,,,65.53,24.52
2021.00,5.00,2.00,14.00,166.25,23.65,33.57,9.77,2.57,-2.44,-1.91,,,,48.90,33.77
2021.00,5.00,2.00,15.00,168.31,26.25,34.11,10.12,3.65,-2.03,-1.79,,,,5.85,73.45
2021.00,5.00,2.00,16.00,177.26,24.32,33.98,10.06,2.57,-1.85,-2.16,,,,4.30,70.67
2021.00,5.00,2.00,17.00,186.20,22.40,32.63,10.00,1.49,-1.66,-2.54,,,,22.48,45.98
2021.00,5.00,2.00,18.00,195.15,20.47,31.75,9.94,0.41,-1.48,-2.92,,,,19.92,36.58
2021.00,5.00,2.00,19.00,170.43,17.39,33.74,9.90,0.95,-1.61,-2.85,,,,20.62,32.70
2021.00,5.00,2.00,20.00,145.71,14.32,34.15,9.86,1.50,-1.75,-2.78,,,,26.30,25.15
2021.00,5.00,2.00,21.00,121.00,11.24,34.42,9.82,2.04,-1.89,-2.72,,,,12.42,22.00
2021.00,5.00,2.00,22.00,125.97,12.83,33.79,9.34,2.09,-1.75,-1.97,,,,4.02,50.52
2021.00,5.00,2.00,23.00,130.95,14.41,34.29,8.85,2.15,-1.61,-1.21,,,,4.15,51.18
2024.00,1.00,8.00,0.00,0.02,67.42,7.16,18.03,-0.70,2.34,-1.43,,,,14.48,30.42
2024.00,1.00,8.00,1.00,0.02,75.42,7.96,18.68,-0.04,1.77,-1.09,,,,13.75,32.75
2024.00,1.00,8.00,2.00,0.01,83.42,7.09,19.33,0.62,1.19,-0.74,,,,11.05,35.67
2024.00,1.00,8.00,3.00,0.01,91.41,5.00,19.99,1.28,0.61,-0.40,,,,7.15,42.85
2024.00,1.00,8.00,4.00,0.21,99.44,3.49,20.32,0.17,0.42,-0.77,,,,8.50,46.85
2024.00,1.00,8.00,5.00,0.42,107.48,5.48,20.66,-0.93,0.22,-1.14,,,,12.45,41.75
2024.00,1.00,8.00,6.00,0.62,115.51,7.03,20.99,-2.03,0.03,-1.51,,,,19.35,40.35
2024.00,1.00,8.00,7.00,6.27,101.68,10.19,20.84,-2.18,0.17,-1.40,,,,23.15,43.40
2024.00,1.00,8.00,8.00,11.92,87.86,9.13,20.69,-2.32,0.32,-1.29,,,,27.12,46.00
2024.00,1.00,8.00,9.00,17.57,74.03,13.25,20.53,-2.47,0.46,-1.17,,,,32.08,49.55
2024.00,1.00,8.00,10.00,11.95,96.36,12.12,20.87,-1.66,0.65,-1.21,,,,37.67,52.47
2024.00,1.00,8.00,11.00,6.33,118.69,9.81,21.21,-0.85,0.83,-1.25,,,,39.77,48.07
2024.00,1.00,8.00,12.00,0.71,141.02,7.24,21.54,-0.04,1.02,-1.29,,,,26.13,52.20
2024.00,1.00,8.00,13.00,0.48,134.94,5.64,21.37,0.28,0.77,-0.77,,,,13.05,57.50
2024.00,1.00,8.00,14.00,0.24,128.85,5.19,21.19,0.60,0.52,-0.25,,,,5.55,50.32
2024.00,1.00,8.00,15.00,0.00,122.77,4.34,21.02,0.92,0.28,0.26,,,,4.10,46.32
2024.00,1.00,8.00,16.00,0.00,131.22,6.85,21.02,1.02,0.21,-0.32,,,,3.95,50.23
2024.00,1.00,8.00,17.00,0.00,139.68,11.77,21.02,1.11,0.14,-0.89,,,,3.42,47.70
2024.00,1.00,8.00,18.00,0.00,148.14,8.51,21.03,1.20,0.07,-1.47,,,,3.45,49.80
2024.00,1.00,8.00,19.00,0.71,127.74,9.51,20.79,1.30,-0.09,-1.13,,,,4.75,39.57
2024.00,1.00,8.00,20.00,1.42,107.35,10.13,20.54,1.40,-0.25,-0.80,,,,5.30,35.62
2024.00,1.00,8.00,21.00,2.13,86.95,12.46,20.30,1.49,-0.40,-0.46,,,,3.98,37.40
2024.00,1.00,8.00,22.00,1.76,89.33,14.47,20.01,1.45,-0.45,-0.29,,,,6.92,33.83
2024.00,1.00,8.00,23.00,1.39,91.70,14.88,19.71,1.41,-0.51,-0.12,,,,9.35,31.80
2023.00,2.00,11.00,0.00,23.58,75.91,27.82,8.83,1.45,-1.90,1.08,,,,0.90,18.27
2023.00,2.00,11.00,1.00,23.62,79.68,25.49,8.99,1.60,-1.78,1.17,,,,0.35,15.78
2023.00,2.00,11.00,2.00,23.65,83.44,22.59,9.15,1.75,-1.65,1.26,,,,0.68,14.00
2023.00,2.00,11.00,3.00,23.69,87.21,23.57,9.31,1.90,-1.53,1.34,,,,1.35,20.42
2023.00,2.00,11.00,4.00,28.97,80.88,23.45,9.30,1.53,-1.60,1.23,,,,2.93,35.35
2023.00,2.00,11.00,5.00,34.26,74.55,24.75,9.29,1.16,-1.67,1.12,,,,9.43,42.50
2023.00,2.00,11.00,6.00,39.54,68.23,26.36,9.28,0.80,-1.74,1.00,,,,21.77,46.80
2023.00,2.00,11.00,7.00,38.38,70.11,26.86,9.28,0.93,-1.81,1.28,,,,36.77,27.43
2023.00,2.00,11.00,8.00,37.23,72.00,27.27,9.28,1.05,-1.88,1.56,0.42,0.37,1.14,44.38,17.35
2023.00,2.00,11.00,9.00,36.07,73.89,26.59,9.28,1.18,-1.96,1.84,,,,41.20,10.55
2023.00,2.00,11.00,10.00,41.60,70.41,27.20,8.70,1.14,-2.06,2.04,,,,37.33,9.62
2023.00,2.00,11.00,11.00,47.13,66.93,22.90,8.13,1.09,-2.17,2.24,,,,36.35,10.82
2023.00,2.00,11.00,12.00,52.65,63.46,26.01,7.56,1.04,-2.27,2.44,,,,33.58,14.15
2023.00,2.00,11.00,13.00,45.03,70.29,26.30,7.81,1.45,-2.19,1.98,,,,27.95,14.10
2023.00,2.00,11.00,14.00,37.41,77.12,24.53,8.06,1.85,-2.10,1.52,,,,21.68,15.20
2023.00,2.00,11.00,15.00,29.79,83.96,23.23,8.31,2.26,-2.02,1.06,,,,15.25,17.73
2023.00,2.00,11.00,16.00,31.39,78.69,24.38,8.68,1.95,-2.17,1.16,,,,11.85,18.78
2023.00,2.00,11.00,17.00,32.98,73.42,23.20,9.05,1.65,-2.32,1.26,,,,14.80,15.38
2023.00,2.00,11.00,18.00,34.57,68.15,24.11,9.41,1.34,-2.48,1.37,,,,15.62,12.90
2023.00,2.00,11.00,19.00,31.55,66.95,24.45,9.55,1.17,-2.55,1.48,,,,14.78,13.55
2023.00,2.00,11.00,20.00,28.54,65.75,25.60,9.68,1.00,-2.62,1.60,,,,14.20,13.30
2023.00,2.00,11.00,21.00,25.52,64.55,29.01,9.82,0.83,-2.70,1.71,,,,10.83,13.40
2023.00,2.00,11.00,22.00,23.62,72.97,30.02,12.01,1.22,-2.52,0.52,,,,10.17,16.15
2023.00,2.00,11.00,23.00,21.73,81.39,29.71,14.20,1.60,-2.34,-0.66,,,,8.07,18.30
2022.00,3.00,13.00,0.00,30.70,75.90,30.34,11.71,2.28,-0.55,0.70,,,,2.73,57.62
2022.00,3.00,13.00,1.00,33.52,70.29,31.54,11.42,2.06,-0.87,0.68,,,,2.35,62.65
2022.00,3.00,13.00,2.00,36.33,64.69,31.63,11.14,1.83,-1.19,0.66,,,,4.22,63.33
2022.00,3.00,13.00,3.00,39.14,59.08,32.96,10.85,1.61,-1.50,0.64,,,,14.22,59.25
2022.00,3.00,13.00,4.00,35.16,83.58,33.46,10.90,1.07,-1.38,0.63,,,,29.50,53.77
2022.00,3.00,13.00,5.00,31.17,108.09,34.45,10.95,0.54,-1.26,0.63,,,,57.88,38.65
2022.00,3.00,13.00,6.00,27.19,132.59,34.66,11.00,0.00,-1.13,0.62,,,,89.30,32.47
2022.00,3.00,13.00,7.00,29.74,119.63,35.00,10.10,-0.68,-0.55,0.45,,,,104.60,25.23
2022.00,3.00,13.00,8.00,32.30,106.68,34.32,9.20,-1.37,0.02,0.28,1.12,1.03,1.09,94.80,18.73
2022.00,3.00,13.00,9.00,34.86,93.72,32.05,8.29,-2.05,0.60,0.11,,,,94.72,15.75
2022.00,3.00,13.00,10.00,33.88,93.78,32.62,8.37,-2.00,-0.33,0.49,,,,92.65,15.43
2022.00,3.00,13.00,11.00,32.91,93.85,31.94,8.45,-1.95,-1.27,0.88,,,,91.90,14.60
2022.00,3.00,13.00,12.00,31.93,93.91,32.41,8.53,-1.90,-2.21,1.26,,,,84.88,17.88
2022.00,3.00,13.00,13.00,35.45,85.46,34.23,8.71,-0.71,-1.89,1.20,,,,71.00,21.20
2022.00,3.00,13.00,14.00,38.97,77.00,35.20,8.89,0.49,-1.56,1.13,,,,60.12,29.60
2022.00,3.00,13.00,15.00,42.49,68.54,33.58,9.08,1.69,-1.24,1.07,,,,16.83,71.00
2022.00,3.00,13.00,16.00,47.34,71.93,33.99,7.91,1.92,-1.38,1.13,,,,1.55,75.33
2022.00,3.00,13.00,17.00,52.19,75.33,34.50,6.74,2.15,-1.52,1.19,,,,0.88,71.82
2022.00,3.00,13.00,18.00,57.05,78.72,33.14,5.56,2.38,-1.65,1.25,,,,1.12,68.38
2022.00,3.00,13.00,19.00,61.39,76.63,34.50,5.86,2.27,-1.52,1.53,,,,1.52,57.88
2022.00,3.00,13.00,20.00,65.73,74.55,35.68,6.15,2.16,-1.40,1.80,,,,1.90,48.70
2022.00,3.00,13.00,21.00,70.08,72.46,37.04,6.45,2.06,-1.27,2.07,,,,1.55,42.02
2022.00,3.00,13.00,22.00,70.94,74.80,35.10,6.52,1.96,-1.18,1.67,,,,1.70,48.97
2022.00,3.00,13.00,23.00,71.81,77.14,34.97,6.60,1.85,-1.09,1.26,,,,2.20,43.98
2023.00,6.00,12.00,0.00,17.71,97.71,16.53,6.20,1.83,-1.00,0.84,,,,8.62,18.05
2023.00,6.00,12.00,1.00,49.11,72.35,18.22,6.77,1.83,-1.03,0.78,,,,7.75,18.92
2023.00,6.00,12.00,2.00,80.52,46.99,17.55,7.34,1.83,-1.07,0.72,,,,12.77,15.17
2023.00,6.00,12.00,3.00,111.92,21.63,19.21,7.92,1.84,-1.11,0.66,,,,30.15,9.85
2023.00,6.00,12.00,4.00,79.07,39.11,20.66,7.87,1.68,-1.35,0.35,,,,40.68,8.18
2023.00,6.00,12.00,5.00,46.23,56.59,20.94,7.82,1.52,-1.59,0.05,,,,43.05,7.60
2023.00,6.00,12.00,6.00,13.38,74.07,18.90,7.76,1.36,-1.83,-0.25,,,,41.47,7.30
2023.00,6.00,12.00,7.00,21.62,68.57,22.07,7.94,1.49,-1.60,-0.30,,,,34.88,7.25
2023.00,6.00,12.00,8.00,29.86,63.08,22.03,8.12,1.62,-1.38,-0.34,,,,32.40,6.30
2023.00,6.00,12.00,9.00,38.10,57.58,24.94,8.29,1.74,-1.16,-0.39,0.29,1.82,0.16,29.10,6.35
2023.00,6.00,12.00,10.00,41.58,61.34,25.31,8.03,1.98,-1.27,-0.58,,,,31.02,6.48
2023.00,6.00,12.00,11.00,45.06,65.09,26.09,7.78,2.21,-1.38,-0.77,,,,34.25,6.45
2023.00,6.00,12.00,12.00,48.54,68.85,23.07,7.52,2.44,-1.49,-0.97,,,,36.00,6.55
2023.00,6.00,12.00,13.00,39.31,78.12,23.21,7.14,2.34,-1.27,-0.26,,,,35.95,6.83
2023.00,6.00,12.00,14.00,30.08,87.39,21.50,6.76,2.23,-1.05,0.44,,,,30.22,8.75
2023.00,6.00,12.00,15.00,20.84,96.67,20.95,6.38,2.12,-0.82,1.15,,,,26.65,12.22
2023.00,6.00,12.00,16.00,31.46,86.81,24.25,6.64,1.07,-1.08,0.43,,,,24.68,14.20
2023.00,6.00,12.00,17.00,42.07,76.95,22.11,6.90,0.03,-1.34,-0.28,,,,23.23,13.75
2023.00,6.00,12.00,18.00,52.68,67.08,22.08,7.16,-1.02,-1.60,-0.99,,,,15.62,17.88
2023.00,6.00,12.00,19.00,52.05,62.23,21.76,7.40,-0.27,-1.81,-0.78,,,,5.58,25.80
2023.00,6.00,12.00,20.00,51.42,57.38,21.67,7.64,0.48,-2.01,-0.57,,,,5.70,23.52
2023.00,6.00,12.00,21.00,50.79,52.52,21.76,7.88,1.23,-2.22,-0.36,,,,3.88,15.60
2023.00,6.00,12.00,22.00,39.13,57.46,22.60,7.39,0.07,-1.40,-0.08,,,,3.25,16.60
2023.00,6.00,12.00,23.00,27.47,62.40,23.69,6.90,-1.09,-0.58,0.21,,,,2.07,16.98
2021.00,7.00,17.00,0.00,176.62,12.02,30.85,11.06,3.27,-2.20,-1.51,,,,22.15,21.77
2021.00,7.00,17.00,1.00,184.91,12.46,28.96,10.25,2.61,-1.97,-1.51,,,,13.55,27.08
2021.00,7.00,17.00,2.00,193.20,12.91,31.84,9.44,1.96,-1.74,-1.51,,,,15.12,29.25
2021.00,7.00,17.00,3.00,201.49,13.35,30.92,8.63,1.30,-1.51,-1.50,,,,26.07,32.85
2021.00,7.00,17.00,4.00,196.93,13.48,31.12,8.57,1.33,-1.69,-1.54,,,,48.60,31.62
2021.00,7.00,17.00,5.00,192.37,13.60,32.49,8.50,1.36,-1.87,-1.57,,,,69.53,25.10
2021.00,7.00,17.00,6.00,187.81,13.73,33.19,8.44,1.39,-2.05,-1.60,,,,82.88,19.05
2021.00,7.00,17.00,7.00,184.20,12.99,33.92,8.61,0.42,-1.50,-1.51,,,,111.67,13.95
2021.00,7.00,17.00,8.00,180.60,12.25,32.30,8.78,-0.56,-0.94,-1.43,,,,144.43,18.70
2021.00,7.00,17.00,9.00,176.99,11.51,33.29,8.95,-1.53,-0.38,-1.35,,,,157.58,19.62
2021.00,7.00,17.00,10.00,181.77,11.83,30.74,9.06,-1.64,-0.08,-1.33,,,,133.72,13.52
2021.00,7.00,17.00,11.00,186.55,12.15,32.38,9.17,-1.74,0.21,-1.30,,,,120.92,9.43
2021.00,7.00,17.00,12.00,191.34,12.46,34.11,9.27,-1.85,0.51,-1.28,,,,119.17,7.95
2021.00,7.00,17.00,13.00,189.25,14.08,33.18,9.13,-1.29,0.20,-1.58,,,,111.67,9.88
2021.00,7.00,17.00,14.00,187.16,15.70,33.42,8.99,-0.72,-0.10,-1.89,,,,85.47,16.27
2021.00,7.00,17.00,15.00,185.07,17.32,33.35,8.85,-0.16,-0.40,-2.19,,,,55.15,26.55
2021.00,7.00,17.00,16.00,185.26,17.18,33.42,8.66,0.49,-0.62,-2.34,,,,45.58,37.27
2021.00,7.00,17.00,17.00,185.45,17.04,33.74,8.46,1.15,-0.84,-2.50,,,,34.12,36.00
2021.00,7.00,17.00,18.00,185.64,16.90,34.37,8.26,1.80,-1.06,-2.65,,,,12.52,54.20
2021.00,7.00,17.00,19.00,186.36,17.10,33.98,8.56,1.38,-0.76,-2.54,,,,5.70,63.40
2021.00,7.00,17.00,20.00,187.08,17.30,32.80,8.85,0.95,-0.47,-2.43,,,,4.90,50.90
2021.00,7.00,17.00,21.00,187.79,17.50,31.95,9.14,0.53,-0.17,-2.32,,,,10.05,42.20
2021.00,7.00,17.00,22.00,188.63,16.79,34.08,9.35,-0.76,0.80,-2.35,,,,7.50,47.80
2021.00,7.00,17.00,23.00,189.47,16.07,34.25,9.56,-2.04,1.77,-2.38,,,,5.20,47.72
2020.00,1.00,17.00,0.00,43.14,22.27,27.37,20.86,0.84,-0.72,1.89,,,,3.12,31.70
2020.00,1.00,17.00,1.00,47.59,20.42,26.95,20.53,1.32,-0.46,1.81,,,,1.87,28.60
2020.00,1.00,17.00,2.00,52.03,18.58,27.05,20.19,1.81,-0.19,1.72,,,,1.73,28.62
2020.00,1.00,17.00,3.00,56.47,16.73,27.79,19.85,2.29,0.07,1.64,,,,3.15,28.35
2020.00,1.00,17.00,4.00,53.72,14.71,26.49,19.91,2.00,-0.09,1.04,,,,4.95,28.38
2020.00,1.00,17.00,5.00,50.98,12.70,26.70,19.97,1.70,-0.25,0.45,,,,7.50,29.02
2020.00,1.00,17.00,6.00,48.24,10.68,27.66,20.03,1.41,-0.41,-0.14,,,,13.07,29.17
2020.00,1.00,17.00,7.00,50.18,11.19,27.56,19.72,1.44,-0.65,-0.57,,,,16.40,25.45
2020.00,1.00,17.00,8.00,52.12,11.69,27.62,19.42,1.47,-0.88,-0.99,0.92,1.01,0.91,22.90,25.15
2020.00,1.00,17.00,9.00,54.06,12.20,27.52,19.11,1.49,-1.11,-1.42,,,,28.07,25.05
2020.00,1.00,17.00,10.00,48.77,14.49,27.18,18.95,1.44,-1.37,-1.16,,,,26.60,26.12
2020.00,1.00,17.00,11.00,43.49,16.78,27.87,18.78,1.39,-1.64,-0.89,,,,23.50,28.48
2020.00,1.00,17.00,12.00,38.20,19.06,28.83,18.61,1.33,-1.90,-0.63,,,,20.82,32.62
2020.00,1.00,17.00,13.00,28.51,28.06,28.22,19.03,1.80,-1.68,-0.55,,,,8.12,37.45
2020.00,1.00,17.00,14.00,18.82,37.06,27.80,19.44,2.27,-1.45,-0.46,,,,9.45,31.90
2020.00,1.00,17.00,15.00,9.13,46.06,27.41,19.86,2.74,-1.23,-0.37,,,,4.55,31.28
2020.00,1.00,17.00,16.00,11.12,46.00,27.22,19.99,2.27,-1.29,0.18,,,,5.50,31.18
2020.00,1.00,17.00,17.00,13.11,45.94,27.53,20.13,1.80,-1.35,0.74,,,,4.45,31.75
2020.00,1.00,17.00,18.00,15.10,45.87,27.50,20.27,1.33,-1.42,1.29,,,,1.50,33.33
2020.00,1.00,17.00,19.00,15.30,42.57,26.86,20.05,0.94,-1.49,1.29,,,,2.82,29.55
2020.00,1.00,17.00,20.00,15.49,39.26,27.30,19.84,0.55,-1.56,1.29,,,,1.70,25.00
2020.00,1.00,17.00,21.00,15.69,35.96,26.93,19.63,0.16,-1.64,1.30,,,,1.90,25.12
2020.00,1.00,17.00,22.00,31.80,28.56,27.21,19.38,0.48,-1.50,1.38,,,,0.88,29.48
2020.00,1.00,17.00,23.00,47.91,21.17,27.67,19.13,0.80,-1.37,1.47,,,,1.65,31.10
2022.00,1.00,14.00,0.00,32.93,25.99,36.41,16.45,-1.54,0.25,0.41,,,,3.33,26.85
2022.00,1.00,14.00,1.00,39.11,33.11,35.94,16.40,-1.33,0.04,0.04,,,,3.05,38.35
2022.00,1.00,14.00,2.00,45.30,40.23,37.85,16.36,-1.11,-0.16,-0.33,,,,2.45,37.23
2022.00,1.00,14.00,3.00,51.48,47.35,36.80,16.32,-0.90,-0.37,-0.70,,,,2.32,37.55
2022.00,1.00,14.00,4.00,55.19,49.21,37.32,16.58,-0.46,-0.94,-0.37,,,,3.52,37.28
2022.00,1.00,14.00,5.00,58.89,51.07,38.86,16.84,-0.01,-1.51,-0.03,,,,4.53,46.35
2022.00,1.00,14.00,6.00,62.60,52.92,39.26,17.11,0.43,-2.09,0.31,,,,8.98,78.78
2022.00,1.00,14.00,7.00,67.73,52.92,35.95,17.26,0.29,-1.89,0.31,,,,15.42,57.45
2022.00,1.00,14.00,8.00,72.86,52.91,37.75,17.42,0.14,-1.69,0.31,,,,25.15,24.95
2022.00,1.00,14.00,9.00,77.98,52.90,34.68,17.57,-0.00,-1.49,0.31,,,,29.63,25.12
2022.00,1.00,14.00,10.00,77.99,64.63,32.53,17.44,0.48,-0.87,0.25,,,,33.20,23.23
2022.00,1.00,14.00,11.00,78.00,76.35,33.19,17.31,0.95,-0.26,0.20,,,,37.88,21.10
2022.00,1.00,14.00,12.00,78.01,88.08,36.57,17.19,1.43,0.36,0.15,,,,29.03,39.38
2022.00,1.00,14.00,13.00,97.84,106.92,35.76,17.12,1.63,-0.07,-0.08,,,,15.95,55.45
2022.00,1.00,14.00,14.00,117.66,125.75,36.55,17.05,1.82,-0.50,-0.30,,,,2.38,62.42
2022.00,1.00,14.00,15.00,137.49,144.59,37.20,16.98,2.01,-0.94,-0.52,,,,2.23,46.58
2022.00,1.00,14.00,16.00,111.96,122.54,36.89,16.44,1.90,-1.15,-0.53,,,,2.45,47.88
2022.00,1.00,14.00,17.00,86.43,100.49,34.33,15.89,1.79,-1.35,-0.53,,,,3.52,49.37
2022.00,1.00,14.00,18.00,60.89,78.44,35.39,15.34,1.68,-1.56,-0.54,,,,3.82,52.67
2022.00,1.00,14.00,19.00,58.33,74.31,36.99,15.04,1.09,-1.66,-0.42,,,,3.17,43.92
2022.00,1.00,14.00,20.00,55.76,70.18,37.31,14.74,0.51,-1.75,-0.30,,,,2.50,48.27
2022.00,1.00,14.00,21.00,53.20,66.06,34.64,14.45,-0.08,-1.85,-0.18,,,,11.03,27.50
2022.00,1.00,14.00,22.00,52.74,71.08,33.55,14.49,0.09,-1.71,-0.13,,,,18.98,20.52
2022.00,1.00,14.00,23.00,52.29,76.11,33.96,14.54,0.26,-1.58,-0.08,,,,22.75,18.57
2021.00,8.00,8.00,0.00,190.95,17.17,19.13,8.72,1.99,3.43,-0.60,,,,14.03,29.80
2021.00,8.00,8.00,1.00,211.71,18.78,19.03,8.83,2.41,1.88,-1.06,,,,71.62,27.75
2021.00,8.00,8.00,2.00,232.47,20.38,18.53,8.94,2.83,0.32,-1.52,,,,61.05,29.48
2021.00,8.00,8.00,3.00,253.22,21.99,16.31,9.05,3.24,-1.24,-1.98,,,,55.98,38.70
2021.00,8.00,8.00,4.00,243.23,22.40,16.98,8.57,2.79,-0.65,-2.05,,,,63.23,32.38
2021.00,8.00,8.00,5.00,233.24,22.82,15.09,8.09,2.35,-0.05,-2.12,,,,72.78,21.02
2021.00,8.00,8.00,6.00,223.25,23.23,16.16,7.62,1.90,0.54,-2.18,,,,108.25,25.73
2021.00,8.00,8.00,7.00,195.46,19.01,17.57,7.05,1.15,0.61,-1.88,,,,58.48,21.50
2021.00,8.00,8.00,8.00,167.67,14.78,17.63,6.48,0.40,0.68,-1.59,,,,27.65,25.90
2021.00,8.00,8.00,9.00,139.88,10.56,20.31,5.92,-0.35,0.75,-1.29,,,,19.80,46.38
2021.00,8.00,8.00,10.00,139.18,10.49,19.92,4.95,-1.17,0.89,-1.16,,,,20.40,34.05
2021.00,8.00,8.00,11.00,138.48,10.41,18.68,3.98,-2.00,1.02,-1.02,,,,19.10,28.28
2021.00,8.00,8.00,12.00,137.78,10.34,19.21,3.01,-2.82,1.15,-0.89,,,,23.53,12.88
2021.00,8.00,8.00,13.00,132.61,10.06,15.27,2.91,-2.91,0.59,-0.85,,,,19.53,16.00
2021.00,8.00,8.00,14.00,127.45,9.79,17.69,2.81,-2.99,0.02,-0.81,,,,7.58,42.67
2021.00,8.00,8.00,15.00,122.29,9.51,17.58,2.71,-3.08,-0.55,-0.77,,,,11.22,29.78
2021.00,8.00,8.00,16.00,123.07,16.04,17.49,2.86,-1.74,-0.82,-0.91,,,,13.00,28.65
2021.00,8.00,8.00,17.00,123.85,22.56,16.89,3.01,-0.41,-1.10,-1.05,,,,12.18,34.00
2021.00,8.00,8.00,18.00,124.64,29.08,17.82,3.16,0.93,-1.37,-1.19,,,,40.30,45.08
2021.00,8.00,8.00,19.00,129.01,30.26,18.94,3.22,0.35,-1.07,-1.42,,,,140.10,33.47
2021.00,8.00,8.00,20.00,133.39,31.44,18.11,3.27,-0.22,-0.78,-1.65,,,,50.40,24.60
2021.00,8.00,8.00,21.00,137.77,32.62,19.62,3.33,-0.80,-0.49,-1.88,,,,73.90,20.90
2021.00,8.00,8.00,22.00,139.20,30.86,19.20,3.61,-0.16,-0.71,-2.13,,,,85.10,25.08
2021.00,8.00,8.00,23.00,140.63,29.10,20.48,3.90,0.48,-0.94,-2.38,,,,50.02,32.70
2024.00,1.00,9.00,0.00,1.02,94.08,9.16,19.42,1.37,-0.56,0.05,,,,11.53,31.52
2024.00,1.00,9.00,1.00,0.69,96.93,7.97,19.55,1.38,-0.26,-0.11,,,,12.35,32.83
2024.00,1.00,9.00,2.00,0.36,99.79,9.01,19.69,1.40,0.03,-0.28,,,,9.28,38.80
2024.00,1.00,9.00,3.00,0.02,102.65,12.24,19.82,1.42,0.33,-0.44,,,,8.98,43.82
2024.00,1.00,9.00,4.00,0.02,120.71,9.72,19.70,1.29,0.32,-0.56,,,,9.25,43.27
2024.00,1.00,9.00,5.00,0.01,138.77,10.89,19.57,1.16,0.32,-0.68,,,,11.60,39.33
2024.00,1.00,9.00,6.00,0.00,156.83,10.60,19.44,1.03,0.32,-0.79,,,,8.30,39.17
2024.00,1.00,9.00,7.00,0.00,183.06,10.58,19.66,0.45,0.58,-0.77,,,,9.30,42.62
2024.00,1.00,9.00,8.00,0.00,209.28,11.44,19.88,-0.12,0.85,-0.74,,,,20.07,32.80
2024.00,1.00,9.00,9.00,0.00,235.51,13.04,20.09,-0.70,1.12,-0.71,,,,25.37,31.32
2024.00,1.00,9.00,10.00,0.00,222.61,10.66,20.01,-0.28,1.26,-0.69,,,,34.05,25.75
2024.00,1.00,9.00,11.00,0.00,209.71,14.20,19.93,0.15,1.41,-0.66,,,,36.65,24.30
2024.00,1.00,9.00,12.00,0.00,196.82,12.21,19.85,0.57,1.55,-0.64,,,,33.50,26.65
2024.00,1.00,9.00,13.00,0.00,193.84,11.39,19.69,0.30,1.51,-0.84,,,,29.07,30.13
2024.00,1.00,9.00,14.00,0.01,190.86,15.07,19.54,0.02,1.48,-1.05,,,,26.70,31.47
2024.00,1.00,9.00,15.00,0.01,187.88,14.84,19.38,-0.25,1.44,-1.26,,,,26.02,28.08
2024.00,1.00,9.00,16.00,0.01,190.64,12.45,19.64,0.05,1.39,-1.10,,,,21.83,28.55
2024.00,1.00,9.00,17.00,0.01,193.39,11.54,19.90,0.36,1.34,-0.94,,,,19.20,27.75
2024.00,1.00,9.00,18.00,0.01,196.15,13.84,20.16,0.67,1.29,-0.78,,,,16.57,28.83
