year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2023.00,3.00,28.00,21.00,83.68,19.42,25.41,7.74,-0.26,-0.60,3.45,,,
2023.00,3.00,28.00,22.00,86.97,18.96,26.05,7.68,-0.69,-1.29,3.31,,,
2023.00,3.00,28.00,23.00,90.25,18.50,27.51,7.63,-1.13,-1.97,3.17,,,
2019.00,8.00,9.00,0.00,7.84,83.98,12.29,10.11,-0.64,1.71,1.61,,,
2019.00,8.00,9.00,1.00,15.56,76.39,11.72,9.97,-1.02,1.36,1.53,,,
2019.00,8.00,9.00,2.00,23.28,68.80,10.22,9.84,-1.40,1.01,1.44,,,
2019.00,8.00,9.00,3.00,31.00,61.22,6.04,9.70,-1.78,0.67,1.36,,,
2019.00,8.00,9.00,4.00,20.66,82.46,5.97,9.53,-2.10,0.77,1.19,,,
2019.00,8.00,9.00,5.00,10.33,103.70,6.43,9.35,-2.42,0.87,1.01,,,
2019.00,8.00,9.00,6.00,0.00,124.95,7.03,9.17,-2.75,0.97,0.84,,,
2019.00,8.00,9.00,7.00,15.98,94.08,6.21,8.89,-2.79,1.28,1.04,,,
2019.00,8.00,9.00,8.00,31.96,63.22,9.11,8.61,-2.83,1.59,1.25,,,
2019.00,8.00,9.00,9.00,47.95,32.35,8.30,8.33,-2.87,1.89,1.45,,,
2019.00,8.00,9.00,10.00,32.28,45.49,8.71,7.93,-2.92,0.93,1.66,,,
2019.00,8.00,9.00,11.00,16.60,58.64,8.83,7.52,-2.97,-0.04,1.86,,,
2019.00,8.00,9.00,12.00,0.93,71.78,11.45,7.12,-3.02,-1.00,2.07,,,
2019.00,8.00,9.00,13.00,0.66,86.18,10.85,7.62,-1.45,-0.85,1.42,,,
2019.00,8.00,9.00,14.00,0.39,100.58,9.16,8.13,0.11,-0.69,0.78,,,
2019.00,8.00,9.00,15.00,0.12,114.98,6.73,8.64,1.67,-0.54,0.13,,,
2019.00,8.00,9.00,16.00,4.55,99.19,9.02,9.32,0.74,-0.06,0.40,,,
2019.00,8.00,9.00,17.00,8.98,83.40,12.97,10.01,-0.20,0.41,0.67,,,
2019.00,8.00,9.00,18.00,13.41,67.61,13.37,10.70,-1.13,0.89,0.93,,,
2019.00,8.00,9.00,19.00,9.77,73.58,7.57,10.18,-0.31,-0.18,0.23,,,
2019.00,8.00,9.00,20.00,6.14,79.55,9.35,9.66,0.51,-1.26,-0.47,,,
2019.00,8.00,9.00,21.00,2.50,85.51,8.89,9.13,1.34,-2.33,-1.17,,,
2019.00,8.00,9.00,22.00,12.56,71.94,8.22,9.54,1.62,-2.16,0.10,,,
2019.00,8.00,9.00,23.00,22.62,58.37,8.12,9.95,1.91,-1.99,1.38,,,
2023.00,8.00,27.00,0.00,11.51,78.06,14.19,16.88,-1.54,-1.03,2.07,,,
2023.00,8.00,27.00,1.00,18.19,93.40,14.63,17.22,-0.49,-0.68,1.86,,,
2023.00,8.00,27.00,2.00,24.87,108.75,15.54,17.55,0.57,-0.32,1.64,,,
2023.00,8.00,27.00,3.00,31.55,124.10,16.19,17.89,1.62,0.04,1.43,,,
2023.00,8.00,27.00,4.00,28.51,109.20,15.38,17.48,0.81,-0.24,1.09,,,
2023.00,8.00,27.00,5.00,25.47,94.30,17.18,17.06,-0.01,-0.52,0.76,,,
2023.00,8.00,27.00,6.00,22.43,79.40,18.94,16.65,-0.82,-0.81,0.42,,,
2023.00,8.00,27.00,7.00,24.09,76.98,18.60,16.41,-0.81,-1.10,0.67,,,
2023.00,8.00,27.00,8.00,25.75,74.57,20.43,16.16,-0.79,-1.40,0.92,0.30,0.53,0.58
2023.00,8.00,27.00,9.00,27.41,72.15,18.04,15.92,-0.78,-1.69,1.17,,,
2023.00,8.00,27.00,10.00,31.22,81.87,21.12,16.75,-0.26,-1.73,1.03,,,
2023.00,8.00,27.00,11.00,35.03,91.59,23.61,17.57,0.25,-1.76,0.88,,,
2023.00,8.00,27.00,12.00,38.84,101.31,24.54,18.39,0.77,-1.80,0.73,,,
2023.00,8.00,27.00,13.00,41.55,88.17,23.19,18.94,0.56,-1.90,0.56,,,
2023.00,8.00,27.00,14.00,44.27,75.03,25.34,19.48,0.35,-2.00,0.39,,,
2023.00,8.00,27.00,15.00,46.98,61.89,21.58,20.03,0.15,-2.10,0.22,,,
2023.00,8.00,27.00,16.00,40.49,60.85,22.61,19.77,-0.13,-1.87,0.98,,,
2023.00,8.00,27.00,17.00,34.00,59.81,20.39,19.50,-0.41,-1.64,1.73,,,
2023.00,8.00,27.00,18.00,27.51,58.77,20.43,19.24,-0.68,-1.41,2.49,,,
2023.00,8.00,27.00,19.00,30.44,58.63,23.57,19.19,0.02,-1.47,1.81,,,
2023.00,8.00,27.00,20.00,33.37,58.50,21.13,19.15,0.72,-1.52,1.13,,,
2023.00,8.00,27.00,21.00,36.30,58.36,20.74,19.11,1.43,-1.57,0.45,,,
2023.00,8.00,27.00,22.00,25.90,63.80,20.51,18.98,1.46,-1.50,0.37,,,
2023.00,8.00,27.00,23.00,15.49,69.24,20.05,18.85,1.49,-1.43,0.28,,,
2022.00,3.00,4.00,0.00,85.61,39.86,34.75,7.03,2.35,-1.64,2.24,,,
2022.00,3.00,4.00,1.00,80.26,43.03,34.47,6.97,2.24,-1.65,2.09,,,
2022.00,3.00,4.00,2.00,74.91,46.20,34.42,6.91,2.13,-1.66,1.94,,,
2022.00,3.00,4.00,3.00,69.56,49.36,34.70,6.84,2.02,-1.67,1.79,,,
2022.00,3.00,4.00,4.00,73.54,49.00,35.19,7.04,2.18,-1.50,1.67,,,
2022.00,3.00,4.00,5.00,77.53,48.63,35.44,7.25,2.33,-1.33,1.55,,,
2022.00,3.00,4.00,6.00,81.52,48.27,30.05,7.45,2.48,-1.16,1.43,,,
2022.00,3.00,4.00,7.00,78.75,48.29,29.09,7.03,1.32,-0.97,1.46,0.35,1.87,0.19
2022.00,3.00,4.00,8.00,75.99,48.31,27.93,6.61,0.16,-0.78,1.50,,,
2022.00,3.00,4.00,9.00,73.23,48.34,31.16,6.19,-1.00,-0.59,1.53,0.39,1.72,0.23
2022.00,3.00,4.00,10.00,73.74,57.60,32.91,6.44,-1.33,-0.75,1.51,,,
2022.00,3.00,4.00,11.00,74.25,66.86,31.60,6.69,-1.67,-0.92,1.49,,,
2022.00,3.00,4.00,12.00,74.76,76.12,29.77,6.95,-2.00,-1.09,1.48,,,
2022.00,3.00,4.00,13.00,73.24,79.61,30.61,7.05,-1.99,-1.48,1.36,,,
2022.00,3.00,4.00,14.00,71.71,83.11,30.41,7.15,-1.97,-1.88,1.24,,,
2022.00,3.00,4.00,15.00,70.18,86.60,27.92,7.25,-1.96,-2.27,1.13,,,
2022.00,3.00,4.00,16.00,75.32,73.02,30.45,7.09,-1.28,-2.27,1.57,,,
2022.00,3.00,4.00,17.00,80.46,59.44,32.06,6.92,-0.61,-2.27,2.01,,,
2022.00,3.00,4.00,18.00,85.61,45.86,32.06,6.76,0.07,-2.27,2.46,,,
2022.00,3.00,4.00,19.00,90.78,40.27,30.11,6.49,0.72,-1.89,2.10,,,
2022.00,3.00,4.00,20.00,95.96,34.67,32.03,6.22,1.37,-1.52,1.74,,,
2022.00,3.00,4.00,21.00,101.13,29.08,31.87,5.95,2.02,-1.14,1.38,,,
2022.00,3.00,4.00,22.00,90.52,33.47,32.11,5.65,2.29,-1.08,1.35,,,
2022.00,3.00,4.00,23.00,79.90,37.85,31.99,5.35,2.56,-1.03,1.32,,,
2021.00,8.00,30.00,0.00,188.25,8.95,37.31,20.29,1.85,-1.97,-1.62,,,
2021.00,8.00,30.00,1.00,188.40,8.56,37.37,19.51,2.04,-2.06,-2.06,,,
2021.00,8.00,30.00,2.00,188.55,8.17,34.48,18.73,2.23,-2.15,-2.51,,,
2021.00,8.00,30.00,3.00,188.69,7.78,35.24,17.94,2.41,-2.25,-2.95,,,
2021.00,8.00,30.00,4.00,174.23,9.91,33.51,18.71,2.35,-2.48,-2.56,,,
2021.00,8.00,30.00,5.00,159.77,12.03,34.67,19.47,2.28,-2.71,-2.16,,,
2021.00,8.00,30.00,6.00,145.31,14.16,35.21,20.23,2.21,-2.95,-1.76,,,
2021.00,8.00,30.00,7.00,133.53,16.21,37.31,19.99,2.04,-2.88,-2.09,,,
2021.00,8.00,30.00,8.00,121.75,18.26,38.27,19.75,1.87,-2.81,-2.42,,,
2021.00,8.00,30.00,9.00,109.96,20.31,39.08,19.50,1.70,-2.74,-2.75,,,
2021.00,8.00,30.00,10.00,114.29,20.56,38.71,19.22,1.40,-2.43,-1.67,,,
2021.00,8.00,30.00,11.00,118.63,20.81,38.80,18.94,1.10,-2.12,-0.59,,,
2021.00,8.00,30.00,12.00,122.96,21.06,37.60,18.65,0.79,-1.82,0.49,,,
2021.00,8.00,30.00,13.00,124.17,19.83,37.85,18.63,1.48,-2.51,-0.31,,,
2021.00,8.00,30.00,14.00,125.38,18.60,39.49,18.60,2.16,-3.21,-1.11,,,
2021.00,8.00,30.00,15.00,126.60,17.37,40.64,18.58,2.85,-3.91,-1.91,,,
2021.00,8.00,30.00,16.00,140.96,18.19,41.72,18.66,3.01,-3.41,-1.84,,,
2021.00,8.00,30.00,17.00,155.33,19.00,40.74,18.74,3.18,-2.90,-1.77,,,
2021.00,8.00,30.00,18.00,169.69,19.82,40.49,18.82,3.35,-2.40,-1.70,,,
2021.00,8.00,30.00,19.00,158.19,17.85,38.86,18.58,1.64,-1.22,-1.56,,,
2021.00,8.00,30.00,20.00,146.70,15.87,39.12,18.33,-0.07,-0.05,-1.41,,,
2021.00,8.00,30.00,21.00,135.20,13.90,38.73,18.09,-1.78,1.12,-1.26,,,
2021.00,8.00,30.00,22.00,152.35,12.81,39.25,18.38,-1.65,1.63,-1.68,,,
2021.00,8.00,30.00,23.00,169.50,11.71,39.94,18.68,-1.51,2.14,-2.09,,,
2024.00,3.00,6.00,0.00,0.25,69.44,17.62,6.89,2.00,-0.96,0.61,,,
2024.00,3.00,6.00,1.00,2.07,69.05,17.31,6.92,1.97,-0.75,0.57,,,
2024.00,3.00,6.00,2.00,3.88,68.65,15.05,6.94,1.93,-0.55,0.54,,,
2024.00,3.00,6.00,3.00,5.69,68.26,15.49,6.97,1.89,-0.34,0.51,,,
2024.00,3.00,6.00,4.00,23.20,52.48,14.44,6.81,1.93,-0.43,0.52,,,
2024.00,3.00,6.00,5.00,40.70,36.70,15.45,6.65,1.97,-0.52,0.53,,,
2024.00,3.00,6.00,6.00,58.20,20.93,15.71,6.49,2.02,-0.61,0.53,,,
2024.00,3.00,6.00,7.00,46.48,28.98,15.59,6.19,2.23,-0.50,0.22,,,
2024.00,3.00,6.00,8.00,34.76,37.03,16.98,5.88,2.45,-0.38,-0.09,0.34,0.63,0.54
2024.00,3.00,6.00,9.00,23.03,45.08,17.73,5.57,2.66,-0.26,-0.40,,,
2024.00,3.00,6.00,10.00,16.20,67.19,15.73,5.79,1.34,0.01,-0.28,,,
2024.00,3.00,6.00,11.00,9.36,89.29,14.31,6.01,0.02,0.29,-0.17,,,
2024.00,3.00,6.00,12.00,2.53,111.39,14.44,6.23,-1.31,0.56,-0.05,,,
2024.00,3.00,6.00,13.00,1.69,115.41,15.35,6.26,-1.55,0.71,-0.11,,,
2024.00,3.00,6.00,14.00,0.85,119.42,14.59,6.29,-1.80,0.86,-0.17,,,
2024.00,3.00,6.00,15.00,0.01,123.44,16.53,6.32,-2.05,1.01,-0.23,,,
2024.00,3.00,6.00,16.00,8.16,104.05,13.90,6.41,-1.50,0.07,0.52,,,
2024.00,3.00,6.00,17.00,16.31,84.66,15.59,6.51,-0.96,-0.88,1.27,,,
2024.00,3.00,6.00,18.00,24.45,65.27,13.97,6.60,-0.42,-1.83,2.03,,,
2024.00,3.00,6.00,19.00,16.33,76.39,13.25,6.36,-0.51,-2.00,2.02,,,
2024.00,3.00,6.00,20.00,8.20,87.52,12.31,6.11,-0.60,-2.17,2.02,,,
2024.00,3.00,6.00,21.00,0.08,98.64,12.04,5.87,-0.70,-2.34,2.02,,,
2024.00,3.00,6.00,22.00,21.51,72.86,11.48,5.75,0.07,-2.21,1.67,,,
2024.00,3.00,6.00,23.00,42.95,47.07,10.60,5.63,0.85,-2.08,1.32,,,
2023.00,11.00,19.00,0.00,16.83,45.55,24.15,20.72,-3.92,0.80,0.41,,,
2023.00,11.00,19.00,1.00,11.39,52.75,25.16,20.44,-3.46,0.68,0.42,,,
2023.00,11.00,19.00,2.00,5.94,59.95,23.52,20.16,-3.00,0.55,0.44,,,
2023.00,11.00,19.00,3.00,0.50,67.15,24.28,19.89,-2.55,0.43,0.45,,,
2023.00,11.00,19.00,4.00,0.34,68.91,24.53,19.93,-2.30,0.46,-0.22,,,
2023.00,11.00,19.00,5.00,0.18,70.67,25.07,19.98,-2.06,0.48,-0.89,,,
2023.00,11.00,19.00,6.00,0.02,72.43,24.44,20.03,-1.82,0.51,-1.56,,,
2023.00,11.00,19.00,7.00,0.29,75.48,22.92,20.09,-1.61,0.46,-1.20,,,
2023.00,11.00,19.00,8.00,0.56,78.53,23.10,20.15,-1.39,0.42,-0.84,,,
2023.00,11.00,19.00,9.00,0.83,81.58,23.10,20.21,-1.18,0.37,-0.48,0.65,1.75,0.37
2023.00,11.00,19.00,10.00,1.38,84.88,23.38,20.78,-1.39,0.45,-1.02,,,
2023.00,11.00,19.00,11.00,1.93,88.17,22.77,21.35,-1.60,0.53,-1.57,,,
2023.00,11.00,19.00,12.00,2.47,91.46,23.61,21.92,-1.81,0.61,-2.11,,,
2023.00,11.00,19.00,13.00,9.97,76.89,22.65,21.62,-1.93,0.70,-1.65,,,
2023.00,11.00,19.00,14.00,17.46,62.33,22.18,21.32,-2.04,0.80,-1.20,,,
2023.00,11.00,19.00,15.00,24.96,47.76,21.41,21.02,-2.15,0.89,-0.75,,,
2023.00,11.00,19.00,16.00,20.02,54.08,22.45,21.07,-1.87,0.51,-0.72,,,
2023.00,11.00,19.00,17.00,15.09,60.40,22.66,21.12,-1.58,0.13,-0.69,,,
2023.00,11.00,19.00,18.00,10.16,66.72,20.81,21.17,-1.30,-0.25,-0.66,,,
2023.00,11.00,19.00,19.00,6.84,78.20,20.81,21.40,-1.52,0.11,-0.55,,,
2023.00,11.00,19.00,20.00,3.52,89.67,21.31,21.63,-1.74,0.48,-0.44,,,
2023.00,11.00,19.00,21.00,0.20,101.14,21.08,21.86,-1.96,0.84,-0.33,,,
2023.00,11.00,19.00,22.00,7.15,95.31,21.67,21.75,-2.16,0.88,-0.23,,,
2023.00,11.00,19.00,23.00,14.09,89.47,21.84,21.65,-2.35,0.91,-0.13,,,
2022.00,11.00,20.00,0.00,25.44,95.31,21.28,22.76,-1.86,0.76,2.06,,,
2022.00,11.00,20.00,1.00,24.71,93.72,20.35,22.04,-1.34,0.67,2.47,,,
2022.00,11.00,20.00,2.00,23.97,92.13,21.69,21.33,-0.83,0.58,2.88,,,
2022.00,11.00,20.00,3.00,23.24,90.54,21.90,20.61,-0.32,0.49,3.29,,,
2022.00,11.00,20.00,4.00,21.28,92.89,19.23,21.09,0.22,0.01,3.16,,,
2022.00,11.00,20.00,5.00,19.32,95.25,21.06,21.57,0.76,-0.48,3.03,,,
2022.00,11.00,20.00,6.00,17.36,97.60,18.12,22.05,1.31,-0.96,2.90,,,
2022.00,11.00,20.00,7.00,17.32,111.09,20.21,22.29,1.40,0.01,2.63,0.56,2.55,0.22
2022.00,11.00,20.00,8.00,17.28,124.57,19.61,22.53,1.49,0.99,2.36,,,
2022.00,11.00,20.00,9.00,17.23,138.05,18.74,22.78,1.58,1.96,2.09,,,
2022.00,11.00,20.00,10.00,27.71,136.12,17.42,22.78,1.37,1.64,2.03,,,
2022.00,11.00,20.00,11.00,38.18,134.20,16.87,22.79,1.15,1.31,1.97,,,
2022.00,11.00,20.00,12.00,48.65,132.27,18.51,22.80,0.93,0.99,1.91,,,
2022.00,11.00,20.00,13.00,36.49,129.47,18.24,23.14,0.95,0.95,1.25,,,
2022.00,11.00,20.00,14.00,24.33,126.66,18.68,23.48,0.96,0.92,0.58,,,
2022.00,11.00,20.00,15.00,12.17,123.85,17.48,23.82,0.97,0.89,-0.08,,,
2022.00,11.00,20.00,16.00,19.64,97.98,18.93,23.30,1.06,1.36,0.36,,,
2022.00,11.00,20.00,17.00,27.11,72.11,17.29,22.78,1.15,1.84,0.79,,,
2022.00,11.00,20.00,18.00,34.59,46.24,17.34,22.25,1.25,2.31,1.23,,,
2022.00,11.00,20.00,19.00,26.87,54.92,17.45,21.98,1.07,1.42,1.75,,,
2022.00,11.00,20.00,20.00,19.15,63.60,20.02,21.71,0.88,0.53,2.26,,,
2022.00,11.00,20.00,21.00,11.43,72.28,16.58,21.44,0.70,-0.36,2.78,,,
2022.00,11.00,20.00,22.00,7.63,66.70,18.36,21.32,0.58,-0.84,2.76,,,
2022.00,11.00,20.00,23.00,3.84,61.13,18.01,21.21,0.46,-1.32,2.74,,,
2023.00,5.00,22.00,0.00,2.44,91.43,18.17,23.26,-1.68,0.60,1.26,,,
2023.00,5.00,22.00,1.00,1.69,89.25,20.86,22.52,-0.62,0.68,1.17,,,
2023.00,5.00,22.00,2.00,0.95,87.06,20.33,21.78,0.44,0.76,1.09,,,
2023.00,5.00,22.00,3.00,0.20,84.88,19.57,21.04,1.50,0.84,1.00,,,
2023.00,5.00,22.00,4.00,0.15,90.88,21.47,21.31,0.95,0.81,1.03,,,
2023.00,5.00,22.00,5.00,0.11,96.89,21.35,21.58,0.40,0.77,1.06,,,
2023.00,5.00,22.00,6.00,0.07,102.90,21.78,21.85,-0.15,0.74,1.09,,,
2023.00,5.00,22.00,7.00,3.13,108.11,20.14,22.25,-1.01,0.55,0.81,,,
2023.00,5.00,22.00,8.00,6.20,113.31,20.92,22.65,-1.87,0.35,0.54,0.37,2.22,0.16
2023.00,5.00,22.00,9.00,9.27,118.52,19.14,23.05,-2.73,0.16,0.27,,,
2023.00,5.00,22.00,10.00,9.25,108.83,18.89,22.77,-2.67,0.28,0.82,,,
2023.00,5.00,22.00,11.00,9.23,99.14,18.21,22.49,-2.61,0.39,1.37,,,
2023.00,5.00,22.00,12.00,9.21,89.44,16.68,22.21,-2.55,0.51,1.92,,,
2023.00,5.00,22.00,13.00,25.04,67.15,17.28,21.37,-2.58,0.74,1.43,,,
2023.00,5.00,22.00,14.00,40.87,44.86,17.91,20.52,-2.61,0.96,0.94,,,
2023.00,5.00,22.00,15.00,56.69,22.57,17.64,19.68,-2.64,1.19,0.45,,,
2023.00,5.00,22.00,16.00,41.23,43.86,16.08,20.36,-2.32,1.29,0.62,,,
2023.00,5.00,22.00,17.00,25.77,65.14,14.79,21.03,-2.00,1.39,0.80,,,
2023.00,5.00,22.00,18.00,10.30,86.43,13.38,21.71,-1.68,1.49,0.97,,,
2023.00,5.00,22.00,19.00,24.75,76.93,13.46,22.14,-1.59,1.39,0.85,,,
2023.00,5.00,22.00,20.00,39.20,67.44,14.96,22.57,-1.50,1.30,0.73,,,
2023.00,5.00,22.00,21.00,53.64,57.94,15.35,23.01,-1.41,1.20,0.62,,,
2023.00,5.00,22.00,22.00,50.52,60.63,15.21,22.85,-0.72,1.07,0.84,,,
2023.00,5.00,22.00,23.00,47.40,63.33,15.19,22.70,-0.03,0.94,1.06,,,
2023.00,6.00,8.00,0.00,19.02,60.31,11.08,5.18,1.00,-2.57,1.45,,,
2023.00,6.00,8.00,1.00,33.55,46.42,10.34,5.13,1.28,-2.43,1.44,,,
2023.00,6.00,8.00,2.00,48.08,32.52,10.12,5.07,1.55,-2.28,1.43,,,
2023.00,6.00,8.00,3.00,62.61,18.63,10.17,5.02,1.82,-2.14,1.42,,,
2023.00,6.00,8.00,4.00,64.87,18.82,11.76,4.87,1.02,-2.09,1.21,,,
2023.00,6.00,8.00,5.00,67.14,19.02,11.94,4.72,0.23,-2.05,1.00,,,
2023.00,6.00,8.00,6.00,69.41,19.21,10.72,4.57,-0.57,-2.01,0.79,,,
2023.00,6.00,8.00,7.00,61.51,25.32,10.37,4.49,0.47,-1.41,0.94,,,
2023.00,6.00,8.00,8.00,53.62,31.44,9.92,4.41,1.52,-0.81,1.09,0.33,1.40,0.23
2023.00,6.00,8.00,9.00,45.72,37.55,10.50,4.33,2.56,-0.21,1.24,,,
2023.00,6.00,8.00,10.00,43.11,41.49,12.14,4.52,2.02,-0.79,1.41,,,
2023.00,6.00,8.00,11.00,40.49,45.42,11.72,4.72,1.49,-1.38,1.58,,,
2023.00,6.00,8.00,12.00,37.88,49.36,11.74,4.91,0.95,-1.97,1.75,,,
2023.00,6.00,8.00,13.00,43.52,44.33,12.51,5.05,1.15,-1.83,1.47,,,
2023.00,6.00,8.00,14.00,49.17,39.31,11.11,5.19,1.35,-1.69,1.19,,,
2023.00,6.00,8.00,15.00,54.82,34.28,10.70,5.34,1.56,-1.55,0.92,,,
2023.00,6.00,8.00,16.00,38.56,51.08,9.33,5.65,1.70,-1.69,1.05,,,
2023.00,6.00,8.00,17.00,22.29,67.88,9.87,5.96,1.84,-1.83,1.18,,,
2023.00,6.00,8.00,18.00,6.03,84.69,8.35,6.27,1.98,-1.98,1.32,,,
2023.00,6.00,8.00,19.00,4.48,83.28,6.67,6.23,1.93,-1.59,1.41,,,
2023.00,6.00,8.00,20.00,2.94,81.87,5.99,6.19,1.87,-1.20,1.50,,,
2023.00,6.00,8.00,21.00,1.39,80.45,6.73,6.14,1.81,-0.81,1.59,,,
2023.00,6.00,8.00,22.00,1.06,89.23,7.14,6.41,0.62,-0.46,1.51,,,
2023.00,6.00,8.00,23.00,0.73,98.00,11.81,6.68,-0.57,-0.11,1.43,,,
2019.00,10.00,17.00,0.00,31.96,23.77,26.84,19.37,-0.37,-1.28,0.70,,,
2019.00,10.00,17.00,1.00,39.64,20.83,26.94,19.12,-0.12,-1.69,0.70,,,
2019.00,10.00,17.00,2.00,47.31,17.90,27.44,18.88,0.13,-2.09,0.71,,,
2019.00,10.00,17.00,3.00,54.98,14.97,27.72,18.63,0.38,-2.50,0.72,,,
2019.00,10.00,17.00,4.00,59.27,12.76,26.75,18.57,0.67,-2.22,0.27,,,
2019.00,10.00,17.00,5.00,63.56,10.54,26.95,18.51,0.95,-1.95,-0.18,,,
2019.00,10.00,17.00,6.00,67.85,8.33,27.38,18.45,1.24,-1.68,-0.63,,,
2019.00,10.00,17.00,7.00,56.32,12.42,28.00,18.96,1.51,-1.34,-0.43,,2.71,
2019.00,10.00,17.00,8.00,44.79,16.51,27.20,19.47,1.78,-0.99,-0.24,,,
2019.00,10.00,17.00,9.00,33.27,20.60,27.85,19.97,2.04,-0.64,-0.04,,0.04,
2019.00,10.00,17.00,10.00,25.48,31.14,28.31,19.89,2.11,-0.43,0.08,,,
2019.00,10.00,17.00,11.00,17.68,41.68,27.27,19.80,2.18,-0.21,0.20,,,
2019.00,10.00,17.00,12.00,9.89,52.21,26.94,19.71,2.24,0.01,0.32,,,
2019.00,10.00,17.00,13.00,14.83,48.34,27.56,19.94,1.95,-0.44,0.39,,,
2019.00,10.00,17.00,14.00,19.77,44.47,27.38,20.18,1.66,-0.89,0.46,,,
2019.00,10.00,17.00,15.00,24.71,40.60,27.83,20.41,1.38,-1.34,0.53,,,
2019.00,10.00,17.00,16.00,17.34,47.46,27.20,19.66,1.58,-0.86,1.07,,,
2019.00,10.00,17.00,17.00,9.97,54.33,25.08,18.91,1.79,-0.38,1.62,,,
2019.00,10.00,17.00,18.00,2.60,61.20,25.25,18.16,2.00,0.10,2.16,,,
2019.00,10.00,17.00,19.00,1.73,65.63,26.56,18.66,1.40,-0.55,1.67,,,
2019.00,10.00,17.00,20.00,0.87,70.07,27.17,19.15,0.81,-1.20,1.18,,,
2019.00,10.00,17.00,21.00,0.01,74.50,29.18,19.65,0.21,-1.86,0.68,,,
2019.00,10.00,17.00,22.00,11.01,65.68,27.78,19.48,0.30,-1.88,1.26,,,
2019.00,10.00,17.00,23.00,22.00,56.85,26.74,19.31,0.39,-1.90,1.83,,,
2020.00,10.00,31.00,0.00,86.20,27.34,32.67,7.72,-1.91,3.01,-2.61,,,
2020.00,10.00,31.00,1.00,89.85,20.13,32.87,7.12,-0.82,1.76,-2.76,,,
2020.00,10.00,31.00,2.00,93.50,12.93,29.27,6.51,0.28,0.51,-2.92,,,
2020.00,10.00,31.00,3.00,97.15,5.73,29.98,5.91,1.38,-0.75,-3.07,,,
2020.00,10.00,31.00,4.00,103.67,6.08,32.28,5.87,2.19,-1.51,-3.27,,,
2020.00,10.00,31.00,5.00,110.18,6.43,34.09,5.84,3.00,-2.28,-3.47,,,
2020.00,10.00,31.00,6.00,116.69,6.78,31.65,5.81,3.81,-3.05,-3.66,,,
2020.00,10.00,31.00,7.00,113.49,8.20,31.53,6.07,2.62,-1.87,-3.72,,,
2020.00,10.00,31.00,8.00,110.29,9.62,29.32,6.32,1.43,-0.70,-3.78,0.40,1.64,0.24
2020.00,10.00,31.00,9.00,107.09,11.04,27.83,6.58,0.24,0.47,-3.84,,,
2020.00,10.00,31.00,10.00,114.59,9.77,26.16,6.70,-1.37,1.56,-3.56,,,
2020.00,10.00,31.00,11.00,122.10,8.50,30.47,6.82,-2.98,2.65,-3.28,,,
2020.00,10.00,31.00,12.00,129.61,7.24,29.13,6.94,-4.59,3.74,-3.01,,,
2020.00,10.00,31.00,13.00,107.17,43.12,28.95,7.37,-4.25,3.43,-3.20,,,
2020.00,10.00,31.00,14.00,84.73,79.00,31.48,7.80,-3.92,3.12,-3.39,,,
2020.00,10.00,31.00,15.00,62.30,114.87,32.03,8.23,-3.59,2.81,-3.58,,,
2020.00,10.00,31.00,16.00,63.07,86.51,32.28,8.53,-3.60,2.44,-3.21,,,
2020.00,10.00,31.00,17.00,63.84,58.15,32.96,8.83,-3.61,2.06,-2.85,,,
2020.00,10.00,31.00,18.00,64.61,29.78,32.72,9.14,-3.61,1.68,-2.48,,,
2020.00,10.00,31.00,19.00,72.24,39.75,31.93,8.92,-2.94,1.34,-2.17,,,
2020.00,10.00,31.00,20.00,79.87,49.72,31.35,8.69,-2.27,0.99,-1.86,,,
2020.00,10.00,31.00,21.00,87.51,59.70,33.37,8.47,-1.60,0.65,-1.55,,,
2020.00,10.00,31.00,22.00,90.48,42.36,33.47,8.13,-1.35,0.53,-2.14,,,
2020.00,10.00,31.00,23.00,93.46,25.02,33.31,7.79,-1.10,0.41,-2.74,,,
2023.00,2.00,22.00,0.00,55.52,22.71,14.27,17.73,-0.56,-1.55,0.42,,,
2023.00,2.00,22.00,1.00,51.87,24.78,11.91,17.93,-0.55,-1.41,0.69,,,
2023.00,2.00,22.00,2.00,48.22,26.86,13.27,18.13,-0.55,-1.26,0.96,,,
2023.00,2.00,22.00,3.00,44.57,28.94,8.18,18.33,-0.55,-1.12,1.23,,,
2023.00,2.00,22.00,4.00,49.36,32.79,7.62,18.19,-0.27,-1.35,1.50,,,
2023.00,2.00,22.00,5.00,54.16,36.63,9.18,18.06,0.02,-1.59,1.76,,,
2023.00,2.00,22.00,6.00,58.95,40.47,7.89,17.93,0.30,-1.83,2.03,,,
2023.00,2.00,22.00,7.00,52.75,47.51,9.76,18.61,0.28,-1.93,2.39,,,
2023.00,2.00,22.00,8.00,46.55,54.55,9.88,19.30,0.26,-2.03,2.75,0.35,1.91,0.18
2023.00,2.00,22.00,9.00,40.36,61.59,12.81,19.98,0.24,-2.13,3.11,,,
2023.00,2.00,22.00,10.00,42.15,55.98,12.73,19.55,0.13,-2.17,3.15,,,
2023.00,2.00,22.00,11.00,43.95,50.37,13.10,19.13,0.01,-2.21,3.19,,,
2023.00,2.00,22.00,12.00,45.75,44.77,16.47,18.70,-0.11,-2.25,3.23,,,
