year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2023.00,6.00,20.00,7.00,44.37,56.79,24.09,9.86,1.96,-2.52,-1.41,,,
2023.00,6.00,20.00,8.00,40.48,52.70,23.06,8.59,1.36,-2.63,-0.89,0.27,0.91,0.29
2023.00,6.00,20.00,9.00,36.60,48.62,21.97,7.32,0.76,-2.75,-0.36,,,
2023.00,6.00,20.00,10.00,32.85,53.33,22.48,7.46,0.80,-2.76,-0.45,,,
2023.00,6.00,20.00,11.00,29.11,58.05,23.36,7.60,0.84,-2.77,-0.54,,,
2023.00,6.00,20.00,12.00,25.37,62.77,21.00,7.74,0.87,-2.78,-0.63,,,
2023.00,6.00,20.00,13.00,23.30,67.03,21.33,8.08,0.38,-2.79,-0.67,,,
2023.00,6.00,20.00,14.00,21.23,71.29,21.29,8.42,-0.11,-2.80,-0.72,,,
2023.00,6.00,20.00,15.00,19.17,75.55,20.82,8.76,-0.60,-2.81,-0.77,,,
2023.00,6.00,20.00,16.00,17.12,84.78,21.49,9.32,-1.53,-2.04,-0.71,,,
2023.00,6.00,20.00,17.00,15.07,94.02,21.52,9.87,-2.47,-1.26,-0.66,,,
2023.00,6.00,20.00,18.00,13.02,103.25,22.31,10.42,-3.41,-0.48,-0.60,,,
2023.00,6.00,20.00,19.00,28.20,110.55,21.54,10.37,-3.36,0.16,-1.08,,,
2023.00,6.00,20.00,20.00,43.39,117.85,22.36,10.32,-3.32,0.80,-1.57,,,
2023.00,6.00,20.00,21.00,58.58,125.14,22.38,10.27,-3.28,1.43,-2.05,,,
2023.00,6.00,20.00,22.00,40.27,125.30,21.77,10.33,-1.64,-0.27,-1.91,,,
2023.00,6.00,20.00,23.00,21.95,125.46,20.94,10.39,0.00,-1.97,-1.77,,,
2023.00,9.00,1.00,0.00,0.00,155.30,29.28,10.62,-1.95,0.68,-0.13,,,
2023.00,9.00,1.00,1.00,0.00,156.27,26.63,10.98,-2.02,0.64,-0.19,,,
2023.00,9.00,1.00,2.00,0.00,157.24,26.16,11.33,-2.09,0.60,-0.24,,,
2023.00,9.00,1.00,3.00,0.00,158.20,25.44,11.69,-2.16,0.55,-0.30,,,
2023.00,9.00,1.00,4.00,0.03,153.97,26.12,11.72,-2.10,0.75,-0.08,,,
2023.00,9.00,1.00,5.00,0.06,149.73,26.46,11.75,-2.04,0.94,0.14,,,
2023.00,9.00,1.00,6.00,0.08,145.49,27.18,11.78,-1.98,1.13,0.36,,,
2023.00,9.00,1.00,7.00,0.06,147.54,27.51,11.18,-0.91,0.23,0.29,,,
2023.00,9.00,1.00,8.00,0.03,149.58,28.29,10.58,0.15,-0.68,0.21,0.21,1.52,0.14
2023.00,9.00,1.00,9.00,0.00,151.63,27.60,9.97,1.21,-1.58,0.14,,,
2023.00,9.00,1.00,10.00,0.01,140.47,29.20,9.98,0.37,-1.52,0.08,,,
2023.00,9.00,1.00,11.00,0.02,129.30,27.02,9.99,-0.48,-1.45,0.01,,,
2023.00,9.00,1.00,12.00,0.03,118.14,25.84,9.99,-1.33,-1.39,-0.05,,,
2023.00,9.00,1.00,13.00,0.03,126.82,25.84,10.46,-0.41,-1.74,0.19,,,
2023.00,9.00,1.00,14.00,0.04,135.50,26.20,10.92,0.51,-2.09,0.43,,,
2023.00,9.00,1.00,15.00,0.05,144.18,27.24,11.39,1.42,-2.44,0.67,,,
2023.00,9.00,1.00,16.00,12.65,131.99,27.73,11.51,1.41,-2.17,0.45,,,
2023.00,9.00,1.00,17.00,25.26,119.80,27.87,11.63,1.40,-1.89,0.23,,,
2023.00,9.00,1.00,18.00,37.86,107.61,26.85,11.75,1.39,-1.62,0.01,,,
2023.00,9.00,1.00,19.00,32.77,93.23,27.09,10.65,1.57,-1.58,0.26,,,
2023.00,9.00,1.00,20.00,27.67,78.86,27.01,9.54,1.76,-1.55,0.52,,,
2023.00,9.00,1.00,21.00,22.58,64.48,26.74,8.44,1.94,-1.51,0.77,,,
2023.00,9.00,1.00,22.00,16.98,74.69,27.18,9.23,1.84,-1.59,0.68,,,
2023.00,9.00,1.00,23.00,11.39,84.89,26.56,10.02,1.73,-1.67,0.59,,,
2024.00,6.00,18.00,0.00,10.59,49.21,26.51,7.63,0.41,-2.23,-0.06,,,
2024.00,6.00,18.00,1.00,13.98,51.12,26.71,7.53,1.08,-1.66,-0.31,,,
2024.00,6.00,18.00,2.00,17.37,53.03,26.25,7.43,1.75,-1.10,-0.55,,,
2024.00,6.00,18.00,3.00,20.76,54.95,26.79,7.33,2.43,-0.54,-0.79,,,
2024.00,6.00,18.00,4.00,32.19,42.93,26.03,8.03,0.84,-0.38,-1.36,,,
2024.00,6.00,18.00,5.00,43.62,30.92,26.12,8.73,-0.75,-0.22,-1.93,,,
2024.00,6.00,18.00,6.00,55.05,18.91,25.59,9.43,-2.34,-0.07,-2.50,,,
2024.00,6.00,18.00,7.00,52.64,31.64,26.29,9.74,-1.24,-0.65,-1.65,0.27,1.64,0.17
2024.00,6.00,18.00,8.00,50.23,44.37,26.46,10.04,-0.15,-1.23,-0.80,,,
2024.00,6.00,18.00,9.00,47.82,57.10,24.77,10.34,0.95,-1.81,0.05,,,
2024.00,6.00,18.00,10.00,51.39,43.67,24.25,9.55,0.78,-1.93,-0.58,,,
2024.00,6.00,18.00,11.00,54.96,30.23,25.85,8.75,0.61,-2.06,-1.20,,,
2024.00,6.00,18.00,12.00,58.53,16.80,24.91,7.95,0.44,-2.18,-1.83,,,
2024.00,6.00,18.00,13.00,47.16,24.57,26.62,8.36,0.49,-2.28,-1.34,,,
2024.00,6.00,18.00,14.00,35.78,32.33,26.82,8.77,0.55,-2.38,-0.84,,,
2024.00,6.00,18.00,15.00,24.40,40.09,25.67,9.17,0.60,-2.47,-0.35,,,
2024.00,6.00,18.00,16.00,37.89,31.78,25.53,8.97,1.26,-1.97,-0.86,,,
2024.00,6.00,18.00,17.00,51.37,23.47,23.64,8.77,1.93,-1.47,-1.38,,,
2024.00,6.00,18.00,18.00,64.85,15.15,24.96,8.57,2.59,-0.97,-1.90,,,
2024.00,6.00,18.00,19.00,51.13,27.09,26.19,9.07,1.94,-0.87,-1.24,,,
2024.00,6.00,18.00,20.00,37.40,39.04,27.01,9.57,1.29,-0.77,-0.59,,,
2024.00,6.00,18.00,21.00,23.68,50.98,26.27,10.07,0.64,-0.67,0.07,,,
2024.00,6.00,18.00,22.00,33.80,38.94,25.98,9.98,0.82,-1.19,-0.51,,,
2024.00,6.00,18.00,23.00,43.91,26.91,26.16,9.89,0.99,-1.72,-1.09,,,
2021.00,6.00,2.00,0.00,144.29,11.93,32.27,11.39,1.95,-1.75,-2.10,,,
2021.00,6.00,2.00,1.00,153.93,14.34,32.67,11.55,1.57,-1.51,-2.19,,,
2021.00,6.00,2.00,2.00,163.56,16.75,31.85,11.70,1.19,-1.27,-2.28,,,
2021.00,6.00,2.00,3.00,173.19,19.16,33.32,11.86,0.80,-1.03,-2.36,,,
2021.00,6.00,2.00,4.00,189.45,20.36,28.31,11.53,1.12,-1.77,-2.08,,,
2021.00,6.00,2.00,5.00,205.71,21.57,29.60,11.20,1.44,-2.51,-1.79,,,
2021.00,6.00,2.00,6.00,221.97,22.77,31.75,10.88,1.75,-3.25,-1.51,,,
2021.00,6.00,2.00,7.00,206.42,20.40,31.64,10.84,2.43,-3.41,-1.57,,,
2021.00,6.00,2.00,8.00,190.86,18.02,32.04,10.79,3.12,-3.57,-1.63,0.72,2.07,0.35
2021.00,6.00,2.00,9.00,175.31,15.65,32.09,10.75,3.80,-3.73,-1.70,,,
2021.00,6.00,2.00,10.00,188.54,16.80,29.13,10.89,4.10,-3.80,-1.51,,,
2021.00,6.00,2.00,11.00,201.77,17.96,30.01,11.04,4.40,-3.88,-1.33,,,
2021.00,6.00,2.00,12.00,215.01,19.12,31.83,11.18,4.71,-3.95,-1.14,,,
2021.00,6.00,2.00,13.00,201.47,17.92,32.22,11.35,4.34,-3.32,-1.16,,,
2021.00,6.00,2.00,14.00,187.93,16.72,31.67,11.52,3.97,-2.69,-1.19,,,
2021.00,6.00,2.00,15.00,174.39,15.52,30.95,11.69,3.61,-2.05,-1.21,,,
2021.00,6.00,2.00,16.00,176.68,15.64,31.63,11.52,3.36,-1.89,-1.16,,,
2021.00,6.00,2.00,17.00,178.98,15.76,32.32,11.36,3.11,-1.72,-1.11,,,
2021.00,6.00,2.00,18.00,181.27,15.88,32.18,11.20,2.86,-1.56,-1.07,,,
2021.00,6.00,2.00,19.00,201.71,19.27,32.11,11.67,2.26,-1.14,-1.19,,,
2021.00,6.00,2.00,20.00,222.15,22.67,32.26,12.14,1.66,-0.73,-1.31,,,
2021.00,6.00,2.00,21.00,242.59,26.07,30.71,12.61,1.07,-0.31,-1.43,,,
2021.00,6.00,2.00,22.00,229.31,33.15,31.15,12.72,0.77,-0.51,-1.66,,,
2021.00,6.00,2.00,23.00,216.04,40.22,31.23,12.83,0.47,-0.71,-1.89,,,
2023.00,3.00,12.00,0.00,46.35,89.13,20.29,7.03,2.43,-0.93,0.89,,,
2023.00,3.00,12.00,1.00,44.20,86.28,20.13,7.15,1.12,-1.12,0.92,,,
2023.00,3.00,12.00,2.00,42.05,83.43,19.79,7.27,-0.18,-1.31,0.95,,,
2023.00,3.00,12.00,3.00,39.90,80.57,17.83,7.40,-1.49,-1.49,0.99,,,
2023.00,3.00,12.00,4.00,37.95,75.17,18.15,7.46,-0.95,-1.81,0.99,,,
2023.00,3.00,12.00,5.00,36.00,69.77,18.74,7.52,-0.42,-2.12,0.99,,,
2023.00,3.00,12.00,6.00,34.06,64.36,17.94,7.58,0.11,-2.44,0.99,,,
2023.00,3.00,12.00,7.00,34.06,70.04,19.08,7.57,0.61,-2.13,0.90,,2.68,
2023.00,3.00,12.00,8.00,34.07,75.72,19.56,7.57,1.11,-1.82,0.82,,,
2023.00,3.00,12.00,9.00,34.07,81.40,21.55,7.56,1.61,-1.52,0.73,,,
2023.00,3.00,12.00,10.00,30.77,103.95,22.41,7.58,1.56,-1.65,0.52,,,
2023.00,3.00,12.00,11.00,27.47,126.49,20.82,7.61,1.51,-1.78,0.31,,,
2023.00,3.00,12.00,12.00,24.17,149.04,20.90,7.64,1.46,-1.91,0.10,,,
2023.00,3.00,12.00,13.00,25.87,154.08,19.55,7.62,1.29,-2.03,0.37,,,
2023.00,3.00,12.00,14.00,27.57,159.12,19.77,7.60,1.13,-2.15,0.65,,,
2023.00,3.00,12.00,15.00,29.27,164.15,18.29,7.58,0.96,-2.27,0.92,,,
2023.00,3.00,12.00,16.00,33.86,124.86,18.29,7.42,1.36,-1.74,0.93,,,
2023.00,3.00,12.00,17.00,38.46,85.57,17.57,7.26,1.77,-1.20,0.94,,,
2023.00,3.00,12.00,18.00,43.06,46.29,16.13,7.11,2.17,-0.67,0.95,,,
2023.00,3.00,12.00,19.00,48.27,42.44,18.20,6.94,0.64,-0.24,0.74,,,
2023.00,3.00,12.00,20.00,53.49,38.60,19.33,6.76,-0.89,0.19,0.52,,,
2023.00,3.00,12.00,21.00,58.71,34.76,19.55,6.59,-2.42,0.62,0.30,,,
2023.00,3.00,12.00,22.00,54.53,43.86,19.76,6.70,-1.23,0.00,0.49,,,
2023.00,3.00,12.00,23.00,50.35,52.97,19.39,6.80,-0.04,-0.62,0.67,,,
2021.00,8.00,19.00,0.00,262.50,14.74,31.27,13.06,1.94,1.13,-2.81,,,
2021.00,8.00,19.00,1.00,252.07,15.13,33.58,13.68,0.53,0.81,-2.87,,,
2021.00,8.00,19.00,2.00,241.65,15.53,34.63,14.31,-0.89,0.50,-2.94,,,
2021.00,8.00,19.00,3.00,231.23,15.92,33.37,14.94,-2.30,0.18,-3.00,,,
2021.00,8.00,19.00,4.00,233.00,15.23,33.76,15.08,-2.82,-0.06,-2.81,,,
2021.00,8.00,19.00,5.00,234.76,14.53,33.91,15.23,-3.34,-0.31,-2.62,,,
2021.00,8.00,19.00,6.00,236.53,13.84,33.72,15.38,-3.86,-0.55,-2.43,,,
2021.00,8.00,19.00,7.00,244.95,14.64,33.77,15.58,-2.18,-0.35,-2.45,,,
2021.00,8.00,19.00,8.00,253.38,15.44,34.12,15.78,-0.50,-0.14,-2.48,,,
2021.00,8.00,19.00,9.00,261.80,16.24,33.93,15.97,1.18,0.06,-2.51,,,
2021.00,8.00,19.00,10.00,253.16,15.55,33.34,15.69,0.66,-0.11,-2.37,,,
2021.00,8.00,19.00,11.00,244.51,14.86,32.88,15.41,0.14,-0.28,-2.23,,,
2021.00,8.00,19.00,12.00,235.87,14.16,33.72,15.13,-0.38,-0.45,-2.09,,,
2021.00,8.00,19.00,13.00,247.73,13.93,34.11,14.70,-1.34,-1.24,-2.32,,,
2021.00,8.00,19.00,14.00,259.59,13.70,33.85,14.27,-2.30,-2.02,-2.55,,,
2021.00,8.00,19.00,15.00,271.45,13.46,33.57,13.84,-3.26,-2.80,-2.78,,,
2021.00,8.00,19.00,16.00,245.12,12.52,33.33,13.16,-2.96,-2.16,-2.50,,,
2021.00,8.00,19.00,17.00,218.80,11.57,33.36,12.47,-2.65,-1.51,-2.22,,,
2021.00,8.00,19.00,18.00,192.48,10.63,32.85,11.79,-2.35,-0.87,-1.94,,,
2021.00,8.00,19.00,19.00,153.88,11.30,32.89,11.71,-1.95,-0.64,-2.10,,,
2021.00,8.00,19.00,20.00,115.28,11.97,32.36,11.63,-1.56,-0.42,-2.25,,,
2021.00,8.00,19.00,21.00,76.68,12.65,32.23,11.54,-1.16,-0.20,-2.41,,,
2021.00,8.00,19.00,22.00,90.21,12.12,32.61,12.03,-0.99,-0.21,-1.98,,,
2021.00,8.00,19.00,23.00,103.74,11.60,32.31,12.52,-0.83,-0.22,-1.54,,,
2020.00,3.00,27.00,0.00,62.16,95.58,24.03,10.17,-5.04,1.44,1.62,,,
2020.00,3.00,27.00,1.00,64.52,77.36,24.15,10.39,-4.78,0.95,1.54,,,
2020.00,3.00,27.00,2.00,66.89,59.15,23.81,10.61,-4.52,0.47,1.46,,,
2020.00,3.00,27.00,3.00,69.26,40.93,24.92,10.83,-4.27,-0.02,1.38,,,
2020.00,3.00,27.00,4.00,65.98,45.36,24.88,10.55,-3.49,0.10,1.16,,,
2020.00,3.00,27.00,5.00,62.69,49.79,25.33,10.28,-2.71,0.23,0.95,,,
2020.00,3.00,27.00,6.00,59.40,54.22,25.57,10.01,-1.93,0.35,0.74,,,
2020.00,3.00,27.00,7.00,56.86,54.07,25.33,9.56,-1.73,0.17,1.16,,,
2020.00,3.00,27.00,8.00,54.33,53.92,25.61,9.11,-1.52,-0.01,1.59,0.17,,
2020.00,3.00,27.00,9.00,51.80,53.76,25.60,8.66,-1.32,-0.18,2.01,,,
2020.00,3.00,27.00,10.00,50.58,63.49,26.65,9.01,-1.00,-0.38,1.39,,,
2020.00,3.00,27.00,11.00,49.36,73.22,26.21,9.36,-0.68,-0.57,0.76,,,
2020.00,3.00,27.00,12.00,48.14,82.94,26.96,9.71,-0.35,-0.77,0.14,,,
2020.00,3.00,27.00,13.00,48.10,107.12,27.46,9.90,-0.38,-0.86,0.49,,,
2020.00,3.00,27.00,14.00,48.05,131.29,28.47,10.08,-0.40,-0.95,0.83,,,
2020.00,3.00,27.00,15.00,48.00,155.46,29.76,10.26,-0.42,-1.04,1.18,,,
2020.00,3.00,27.00,16.00,44.50,158.35,29.61,10.19,-0.83,-0.97,1.15,,,
2020.00,3.00,27.00,17.00,41.00,161.23,29.68,10.13,-1.24,-0.91,1.11,,,
2020.00,3.00,27.00,18.00,37.50,164.11,29.52,10.06,-1.65,-0.84,1.08,,,
2020.00,3.00,27.00,19.00,51.10,127.87,29.77,10.03,-1.70,0.13,0.93,,,
2020.00,3.00,27.00,20.00,64.70,91.64,28.16,9.99,-1.75,1.11,0.78,,,
2020.00,3.00,27.00,21.00,78.30,55.40,28.34,9.96,-1.79,2.08,0.63,,,
2020.00,3.00,27.00,22.00,75.98,74.34,29.01,10.21,-1.67,1.91,0.35,,,
2020.00,3.00,27.00,23.00,73.67,93.28,29.50,10.45,-1.55,1.75,0.06,,,
2022.00,1.00,4.00,0.00,81.48,32.78,27.55,20.58,-2.28,0.75,-0.39,,,
2022.00,1.00,4.00,1.00,75.75,35.12,27.63,21.42,-1.96,0.20,-0.12,,,
2022.00,1.00,4.00,2.00,70.03,37.45,27.86,22.27,-1.64,-0.34,0.16,,,
2022.00,1.00,4.00,3.00,64.30,39.79,26.23,23.12,-1.31,-0.89,0.43,,,
2022.00,1.00,4.00,4.00,59.87,37.45,26.50,21.59,-1.39,-0.33,0.07,,,
2022.00,1.00,4.00,5.00,55.43,35.12,26.09,20.06,-1.46,0.23,-0.30,,,
2022.00,1.00,4.00,6.00,51.00,32.78,26.05,18.53,-1.53,0.78,-0.66,,,
2022.00,1.00,4.00,7.00,53.34,31.30,26.63,17.94,-2.91,0.11,-0.59,,,
2022.00,1.00,4.00,8.00,55.68,29.83,25.98,17.35,-4.30,-0.57,-0.53,,,
2022.00,1.00,4.00,9.00,58.03,28.35,26.50,16.75,-5.69,-1.24,-0.46,,,
2022.00,1.00,4.00,10.00,51.88,32.38,25.77,17.18,-4.85,-0.06,-0.79,,,
2022.00,1.00,4.00,11.00,45.74,36.40,27.75,17.60,-4.01,1.13,-1.13,,,
2022.00,1.00,4.00,12.00,39.59,40.43,26.63,18.03,-3.17,2.32,-1.47,,,
2022.00,1.00,4.00,13.00,45.42,36.94,25.86,17.84,-2.00,2.07,-0.98,,,
2022.00,1.00,4.00,14.00,51.25,33.45,25.63,17.64,-0.84,1.82,-0.50,,,
2022.00,1.00,4.00,15.00,57.08,29.96,26.24,17.45,0.32,1.56,-0.02,,,
2022.00,1.00,4.00,16.00,80.32,28.52,27.18,18.08,0.99,0.63,-0.03,,,
2022.00,1.00,4.00,17.00,103.55,27.09,24.81,18.70,1.65,-0.31,-0.04,,,
2022.00,1.00,4.00,18.00,126.79,25.66,25.24,19.33,2.32,-1.24,-0.04,,,
2022.00,1.00,4.00,19.00,135.63,31.04,24.47,19.77,2.03,-1.36,0.18,,,
2022.00,1.00,4.00,20.00,144.47,36.42,24.18,20.21,1.74,-1.47,0.41,,,
2022.00,1.00,4.00,21.00,153.31,41.79,23.08,20.66,1.46,-1.58,0.63,,,
2022.00,1.00,4.00,22.00,151.20,36.07,23.41,20.38,0.88,-1.16,0.49,,,
2022.00,1.00,4.00,23.00,149.08,30.36,23.41,20.11,0.31,-0.73,0.35,,,
2020.00,3.00,6.00,0.00,27.72,86.67,18.27,12.24,-2.26,2.00,1.26,,,
2020.00,3.00,6.00,1.00,37.61,79.42,16.74,12.11,-1.93,0.94,1.11,,,
2020.00,3.00,6.00,2.00,47.51,72.18,16.68,11.98,-1.60,-0.11,0.96,,,
2020.00,3.00,6.00,3.00,57.41,64.93,16.63,11.85,-1.27,-1.16,0.81,,,
2020.00,3.00,6.00,4.00,56.15,63.52,17.90,11.73,-0.13,-1.14,0.81,,,
2020.00,3.00,6.00,5.00,54.90,62.11,18.28,11.60,1.00,-1.12,0.81,,,
2020.00,3.00,6.00,6.00,53.64,60.69,17.33,11.47,2.13,-1.10,0.81,,,
2020.00,3.00,6.00,7.00,49.49,76.35,16.33,11.44,2.42,-1.23,1.11,,,
2020.00,3.00,6.00,8.00,45.35,92.01,17.98,11.40,2.71,-1.37,1.42,0.69,0.51,1.36
2020.00,3.00,6.00,9.00,41.20,107.67,17.94,11.37,3.01,-1.50,1.72,,,
2020.00,3.00,6.00,10.00,34.24,132.03,16.50,11.73,3.00,-1.34,1.55,,,
2020.00,3.00,6.00,11.00,27.27,156.39,16.08,12.09,2.99,-1.18,1.39,,,
2020.00,3.00,6.00,12.00,20.30,180.74,15.73,12.45,2.98,-1.01,1.22,,,
2020.00,3.00,6.00,13.00,20.79,151.05,14.62,12.48,3.04,-1.12,1.20,,,
2020.00,3.00,6.00,14.00,21.27,121.35,14.31,12.52,3.11,-1.23,1.18,,,
2020.00,3.00,6.00,15.00,21.75,91.65,13.51,12.55,3.17,-1.34,1.16,,,
2020.00,3.00,6.00,16.00,18.29,134.35,13.24,12.60,2.54,-0.76,1.47,,,
2020.00,3.00,6.00,17.00,14.83,177.05,12.71,12.64,1.92,-0.18,1.78,,,
2020.00,3.00,6.00,18.00,11.37,219.76,14.86,12.68,1.30,0.41,2.09,,,
2020.00,3.00,6.00,19.00,22.31,197.10,14.83,12.45,1.35,-0.18,1.89,,,
2020.00,3.00,6.00,20.00,33.25,174.45,14.51,12.22,1.41,-0.76,1.70,,,
2020.00,3.00,6.00,21.00,44.19,151.80,14.02,11.99,1.47,-1.34,1.50,,,
2020.00,3.00,6.00,22.00,39.67,160.92,13.01,11.91,1.54,-0.94,1.41,,,
2020.00,3.00,6.00,23.00,35.14,170.05,12.98,11.84,1.61,-0.54,1.32,,,
2024.00,5.00,13.00,0.00,0.36,95.97,19.99,12.16,0.76,-1.37,-0.19,,,
2024.00,5.00,13.00,1.00,11.44,86.34,21.79,12.00,0.66,-1.67,-0.14,,,
2024.00,5.00,13.00,2.00,22.52,76.72,22.02,11.85,0.55,-1.96,-0.09,,,
2024.00,5.00,13.00,3.00,33.59,67.09,22.48,11.70,0.45,-2.26,-0.03,,,
2024.00,5.00,13.00,4.00,35.05,63.99,21.85,11.72,0.52,-2.15,0.01,,,
2024.00,5.00,13.00,5.00,36.50,60.88,19.03,11.73,0.59,-2.04,0.06,,,
2024.00,5.00,13.00,6.00,37.96,57.78,21.10,11.75,0.67,-1.93,0.10,,,
2024.00,5.00,13.00,7.00,37.67,60.22,20.72,11.85,1.30,-1.40,0.19,,,
2024.00,5.00,13.00,8.00,37.39,62.66,21.28,11.95,1.93,-0.88,0.27,,,
2024.00,5.00,13.00,9.00,37.11,65.11,19.74,12.05,2.56,-0.35,0.36,0.71,1.66,0.43
2024.00,5.00,13.00,10.00,33.99,67.28,20.99,12.23,2.07,-0.84,0.15,,,
2024.00,5.00,13.00,11.00,30.87,69.46,18.42,12.41,1.57,-1.32,-0.07,,,
2024.00,5.00,13.00,12.00,27.75,71.63,19.14,12.59,1.07,-1.80,-0.28,,,
2024.00,5.00,13.00,13.00,25.59,74.07,18.42,13.00,1.11,-1.24,-0.41,,,
2024.00,5.00,13.00,14.00,23.44,76.50,21.05,13.41,1.15,-0.69,-0.53,,,
2024.00,5.00,13.00,15.00,21.28,78.94,23.14,13.81,1.18,-0.13,-0.65,,,
2024.00,5.00,13.00,16.00,20.83,74.76,24.66,13.69,1.43,0.06,-0.53,,,
2024.00,5.00,13.00,17.00,20.38,70.59,24.64,13.56,1.67,0.26,-0.41,,,
2024.00,5.00,13.00,18.00,19.94,66.41,25.05,13.44,1.91,0.45,-0.29,,,
2024.00,5.00,13.00,19.00,23.03,64.11,24.78,13.86,2.18,0.53,-0.26,,,
2024.00,5.00,13.00,20.00,26.13,61.80,24.71,14.27,2.45,0.60,-0.24,,,
2024.00,5.00,13.00,21.00,29.23,59.49,24.55,14.69,2.71,0.67,-0.21,,,
2024.00,5.00,13.00,22.00,23.59,55.94,25.24,13.75,2.78,0.57,-0.19,,,
2024.00,5.00,13.00,23.00,17.94,52.39,25.57,12.81,2.85,0.48,-0.16,,,
2020.00,9.00,7.00,0.00,37.21,39.18,15.16,11.35,0.16,-1.18,1.81,,,
2020.00,9.00,7.00,1.00,34.53,40.09,14.12,11.47,0.29,-1.46,1.81,,,
2020.00,9.00,7.00,2.00,31.86,41.00,12.19,11.59,0.41,-1.74,1.82,,,
2020.00,9.00,7.00,3.00,29.18,41.91,9.29,11.70,0.54,-2.02,1.83,,,
2020.00,9.00,7.00,4.00,33.60,40.11,7.50,11.70,0.20,-1.59,2.07,,,
2020.00,9.00,7.00,5.00,38.02,38.32,8.61,11.69,-0.13,-1.16,2.32,,,
2020.00,9.00,7.00,6.00,42.44,36.53,11.87,11.69,-0.46,-0.74,2.56,,,
2020.00,9.00,7.00,7.00,40.32,32.35,11.68,11.68,0.23,-0.92,2.11,,,
2020.00,9.00,7.00,8.00,38.21,28.17,12.90,11.66,0.93,-1.10,1.66,,,
2020.00,9.00,7.00,9.00,36.09,23.99,10.38,11.65,1.62,-1.28,1.20,0.18,0.84,0.21
2020.00,9.00,7.00,10.00,37.01,24.34,15.37,11.11,1.41,-1.29,0.74,,,
2020.00,9.00,7.00,11.00,37.93,24.69,15.31,10.57,1.20,-1.30,0.29,,,
2020.00,9.00,7.00,12.00,38.85,25.04,14.09,10.03,0.99,-1.30,-0.17,,,
2020.00,9.00,7.00,13.00,38.38,27.79,12.08,10.14,0.75,-1.29,0.60,,,
2020.00,9.00,7.00,14.00,37.90,30.55,11.76,10.26,0.52,-1.28,1.36,,,
2020.00,9.00,7.00,15.00,37.43,33.31,11.70,10.37,0.28,-1.27,2.13,,,
2020.00,9.00,7.00,16.00,37.06,33.81,12.32,10.31,0.44,-1.25,2.27,,,
2020.00,9.00,7.00,17.00,36.69,34.30,13.67,10.26,0.60,-1.23,2.40,,,
2020.00,9.00,7.00,18.00,36.32,34.80,15.48,10.20,0.76,-1.21,2.54,,,
2020.00,9.00,7.00,19.00,36.85,34.46,15.00,10.18,0.44,-1.24,2.25,,,
2020.00,9.00,7.00,20.00,37.37,34.12,15.83,10.15,0.13,-1.27,1.97,,,
2020.00,9.00,7.00,21.00,37.90,33.78,16.82,10.13,-0.19,-1.30,1.68,,,
2020.00,9.00,7.00,22.00,39.57,36.55,17.24,10.08,0.16,-1.55,1.75,,,
2020.00,9.00,7.00,23.00,41.23,39.31,16.88,10.03,0.50,-1.79,1.81,,,
2022.00,2.00,28.00,0.00,139.47,43.16,33.60,20.13,1.58,-1.52,0.57,,,
2022.00,2.00,28.00,1.00,144.07,44.39,33.54,19.86,1.40,-1.82,0.56,,,
2022.00,2.00,28.00,2.00,148.66,45.62,30.09,19.58,1.22,-2.11,0.54,,,
2022.00,2.00,28.00,3.00,153.26,46.85,31.70,19.31,1.04,-2.41,0.52,,,
2022.00,2.00,28.00,4.00,130.82,58.80,31.90,18.92,0.68,-2.40,0.56,,,
2022.00,2.00,28.00,5.00,108.38,70.76,34.15,18.53,0.32,-2.39,0.60,,,
2022.00,2.00,28.00,6.00,85.95,82.72,34.82,18.14,-0.04,-2.38,0.64,,,
2022.00,2.00,28.00,7.00,76.05,79.76,35.79,17.68,-0.40,-2.04,0.20,,,
2022.00,2.00,28.00,8.00,66.15,76.80,34.57,17.22,-0.76,-1.70,-0.25,0.31,0.41,0.75
2022.00,2.00,28.00,9.00,56.26,73.84,36.18,16.76,-1.12,-1.37,-0.69,,,
2022.00,2.00,28.00,10.00,50.82,74.27,36.85,16.45,-0.54,-1.70,-0.43,,,
2022.00,2.00,28.00,11.00,45.37,74.69,38.58,16.14,0.04,-2.03,-0.16,,,
2022.00,2.00,28.00,12.00,39.93,75.11,39.15,15.82,0.62,-2.37,0.11,,,
2022.00,2.00,28.00,13.00,40.76,77.35,38.23,15.74,0.97,-2.35,-0.08,,,
2022.00,2.00,28.00,14.00,41.59,79.59,39.02,15.67,1.31,-2.34,-0.26,,,
2022.00,2.00,28.00,15.00,42.41,81.83,39.58,15.59,1.66,-2.32,-0.44,,,
2022.00,2.00,28.00,16.00,46.49,76.83,38.63,15.18,1.10,-2.43,-0.56,,,
2022.00,2.00,28.00,17.00,50.56,71.82,37.57,14.76,0.53,-2.54,-0.68,,,
2022.00,2.00,28.00,18.00,54.63,66.82,36.74,14.35,-0.03,-2.65,-0.79,,,
2022.00,2.00,28.00,19.00,57.60,64.17,35.83,13.86,-0.05,-2.50,-0.77,,,
2022.00,2.00,28.00,20.00,60.57,61.52,34.60,13.37,-0.07,-2.36,-0.74,,,
