year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2021.00,1.00,30.00,15.00,88.43,5.89,29.94,6.86,2.57,-2.26,-0.73,,,
2021.00,1.00,30.00,16.00,93.25,5.97,30.35,6.93,2.62,-2.16,-0.90,,,
2021.00,1.00,30.00,17.00,98.08,6.04,31.05,6.99,2.67,-2.06,-1.08,,,
2021.00,1.00,30.00,18.00,102.90,6.12,27.55,7.06,2.72,-1.96,-1.25,,,
2021.00,1.00,30.00,19.00,103.95,6.12,30.95,6.92,2.77,-1.99,-1.19,,,
2021.00,1.00,30.00,20.00,104.99,6.12,30.90,6.79,2.82,-2.02,-1.14,,,
2021.00,1.00,30.00,21.00,106.04,6.12,32.08,6.66,2.87,-2.05,-1.08,,,
2021.00,1.00,30.00,22.00,107.05,6.37,30.48,6.75,2.69,-1.52,-1.06,,,
2021.00,1.00,30.00,23.00,108.07,6.62,29.95,6.84,2.52,-1.00,-1.03,,,
2024.00,6.00,7.00,0.00,61.10,36.96,10.69,7.23,-0.81,-2.20,-2.49,,,
2024.00,6.00,7.00,1.00,46.71,64.53,9.76,7.41,-0.79,-1.75,-1.40,,,
2024.00,6.00,7.00,2.00,32.33,92.10,10.12,7.59,-0.76,-1.30,-0.30,,,
2024.00,6.00,7.00,3.00,17.95,119.66,11.25,7.78,-0.73,-0.85,0.79,,,
2024.00,6.00,7.00,4.00,32.54,85.00,10.99,7.81,0.15,-0.81,0.56,,,
2024.00,6.00,7.00,5.00,47.14,50.34,11.24,7.85,1.04,-0.76,0.33,,,
2024.00,6.00,7.00,6.00,61.73,15.67,11.49,7.89,1.93,-0.72,0.10,,,
2024.00,6.00,7.00,7.00,55.07,19.67,12.53,7.80,1.99,-0.87,0.05,0.42,1.28,0.33
2024.00,6.00,7.00,8.00,48.42,23.67,11.92,7.71,2.04,-1.02,0.01,,,
2024.00,6.00,7.00,9.00,41.76,27.66,12.19,7.62,2.10,-1.17,-0.03,,,
2024.00,6.00,7.00,10.00,27.90,63.81,13.06,7.53,0.84,-0.99,-0.07,,,
2024.00,6.00,7.00,11.00,14.03,99.96,10.33,7.44,-0.41,-0.80,-0.11,,,
2024.00,6.00,7.00,12.00,0.17,136.11,10.66,7.35,-1.67,-0.61,-0.15,,,
2024.00,6.00,7.00,13.00,16.84,97.99,8.94,7.32,-0.53,-0.94,-0.19,,,
2024.00,6.00,7.00,14.00,33.50,59.87,8.37,7.29,0.61,-1.26,-0.23,,,
2024.00,6.00,7.00,15.00,50.17,21.75,8.61,7.26,1.75,-1.59,-0.26,,,
2024.00,6.00,7.00,16.00,36.82,57.48,8.91,7.54,0.41,-1.13,-0.45,,,
2024.00,6.00,7.00,17.00,23.48,93.21,9.11,7.82,-0.92,-0.68,-0.63,,,
2024.00,6.00,7.00,18.00,10.13,128.95,9.45,8.10,-2.26,-0.22,-0.81,,,
2024.00,6.00,7.00,19.00,20.84,116.75,7.87,8.09,-1.95,-0.47,-0.65,,,
2024.00,6.00,7.00,20.00,31.54,104.56,9.16,8.07,-1.65,-0.72,-0.49,,,
2024.00,6.00,7.00,21.00,42.25,92.37,7.10,8.05,-1.34,-0.97,-0.33,,,
2024.00,6.00,7.00,22.00,32.09,95.63,6.80,7.79,-0.72,-0.80,0.02,,,
2024.00,6.00,7.00,23.00,21.92,98.89,8.14,7.53,-0.09,-0.64,0.37,,,
2023.00,1.00,11.00,0.00,29.53,122.99,21.56,19.11,0.51,-1.86,1.03,,,
2023.00,1.00,11.00,1.00,36.57,113.30,23.40,18.82,0.44,-1.94,0.94,,,
2023.00,1.00,11.00,2.00,43.62,103.61,24.34,18.54,0.36,-2.01,0.86,,,
2023.00,1.00,11.00,3.00,50.66,93.92,25.97,18.25,0.29,-2.08,0.78,,,
2023.00,1.00,11.00,4.00,49.06,97.99,27.57,18.04,0.45,-1.91,0.86,,,
2023.00,1.00,11.00,5.00,47.45,102.05,27.85,17.83,0.60,-1.75,0.93,,,
2023.00,1.00,11.00,6.00,45.85,106.11,25.16,17.62,0.76,-1.59,1.01,,,
2023.00,1.00,11.00,7.00,42.03,91.95,24.93,17.17,0.51,-1.72,0.62,,,
2023.00,1.00,11.00,8.00,38.21,77.79,23.07,16.72,0.25,-1.86,0.23,0.91,1.07,0.85
2023.00,1.00,11.00,9.00,34.39,63.63,22.93,16.26,0.00,-1.99,-0.16,,,
2023.00,1.00,11.00,10.00,34.83,58.24,26.92,17.23,0.41,-2.05,-0.92,,,
2023.00,1.00,11.00,11.00,35.26,52.86,24.74,18.19,0.82,-2.10,-1.68,,,
2023.00,1.00,11.00,12.00,35.69,47.47,23.65,19.16,1.23,-2.15,-2.44,,,
2023.00,1.00,11.00,13.00,28.95,55.83,24.25,19.06,1.22,-2.10,-2.62,,,
2023.00,1.00,11.00,14.00,22.21,64.19,23.37,18.95,1.21,-2.05,-2.80,,,
2023.00,1.00,11.00,15.00,15.47,72.55,24.20,18.85,1.20,-2.00,-2.98,,,
2023.00,1.00,11.00,16.00,17.50,82.36,25.49,18.49,0.70,-1.99,-2.01,,,
2023.00,1.00,11.00,17.00,19.54,92.16,26.03,18.14,0.20,-1.97,-1.05,,,
2023.00,1.00,11.00,18.00,21.58,101.97,26.97,17.79,-0.30,-1.95,-0.09,,,
2023.00,1.00,11.00,19.00,22.45,122.16,27.23,17.74,-1.00,-1.24,0.01,,,
2023.00,1.00,11.00,20.00,23.33,142.34,29.43,17.70,-1.70,-0.52,0.10,,,
2023.00,1.00,11.00,21.00,24.20,162.52,28.05,17.65,-2.41,0.19,0.19,,,
2023.00,1.00,11.00,22.00,16.87,147.72,27.47,17.25,-2.91,0.08,-0.51,,,
2023.00,1.00,11.00,23.00,9.54,132.92,27.67,16.84,-3.41,-0.02,-1.21,,,
2023.00,12.00,5.00,0.00,24.20,42.17,21.96,5.71,2.15,0.02,1.34,,,
2023.00,12.00,5.00,1.00,16.21,59.13,22.52,5.83,1.39,0.15,0.82,,,
2023.00,12.00,5.00,2.00,8.22,76.08,21.93,5.95,0.63,0.28,0.31,,,
2023.00,12.00,5.00,3.00,0.24,93.04,21.23,6.07,-0.13,0.40,-0.20,,,
2023.00,12.00,5.00,4.00,0.16,117.05,21.74,6.45,0.08,-0.08,-0.03,,,
2023.00,12.00,5.00,5.00,0.08,141.07,23.57,6.84,0.28,-0.56,0.14,,,
2023.00,12.00,5.00,6.00,0.00,165.08,24.94,7.22,0.49,-1.05,0.32,,,
2023.00,12.00,5.00,7.00,4.37,132.66,21.08,7.47,0.70,-1.30,0.06,,,
2023.00,12.00,5.00,8.00,8.75,100.23,22.25,7.72,0.91,-1.55,-0.20,,,
2023.00,12.00,5.00,9.00,13.12,67.81,23.32,7.97,1.13,-1.80,-0.46,0.71,1.58,0.45
2023.00,12.00,5.00,10.00,9.19,81.60,20.26,8.07,1.02,-1.48,0.01,,,
2023.00,12.00,5.00,11.00,5.26,95.40,19.33,8.17,0.92,-1.16,0.49,,,
2023.00,12.00,5.00,12.00,1.33,109.19,18.61,8.27,0.82,-0.84,0.96,,,
2023.00,12.00,5.00,13.00,1.39,106.24,23.34,8.00,0.83,-0.85,0.41,,,
2023.00,12.00,5.00,14.00,1.44,103.28,21.67,7.73,0.84,-0.86,-0.14,,,
2023.00,12.00,5.00,15.00,1.50,100.33,18.97,7.46,0.86,-0.87,-0.69,,,
2023.00,12.00,5.00,16.00,1.71,96.83,18.74,7.21,0.98,-1.09,-0.59,,,
2023.00,12.00,5.00,17.00,1.93,93.33,19.46,6.97,1.11,-1.31,-0.50,,,
2023.00,12.00,5.00,18.00,2.14,89.83,18.35,6.72,1.23,-1.53,-0.41,,,
2023.00,12.00,5.00,19.00,1.60,97.24,16.62,6.69,0.88,-0.77,-0.42,,,
2023.00,12.00,5.00,20.00,1.07,104.65,18.28,6.67,0.54,-0.02,-0.42,,,
2023.00,12.00,5.00,21.00,0.53,112.06,15.78,6.64,0.19,0.74,-0.43,,,
2023.00,12.00,5.00,22.00,2.04,120.06,17.54,7.09,-0.46,0.46,-0.83,,,
2023.00,12.00,5.00,23.00,3.55,128.07,16.56,7.54,-1.11,0.17,-1.24,,,
2022.00,1.00,25.00,0.00,79.03,20.40,29.03,5.72,-1.70,-0.69,0.25,,,
2022.00,1.00,25.00,1.00,91.14,20.45,28.23,5.80,-0.58,-0.98,0.41,,,
2022.00,1.00,25.00,2.00,103.24,20.50,28.35,5.87,0.54,-1.27,0.57,,,
2022.00,1.00,25.00,3.00,115.34,20.55,29.75,5.95,1.66,-1.56,0.73,,,
2022.00,1.00,25.00,4.00,109.76,25.80,28.66,5.89,2.23,-1.74,0.55,,,
2022.00,1.00,25.00,5.00,104.18,31.05,28.29,5.83,2.80,-1.92,0.37,,,
2022.00,1.00,25.00,6.00,98.60,36.30,28.88,5.77,3.37,-2.11,0.19,,,
2022.00,1.00,25.00,7.00,97.16,41.42,29.38,5.55,3.28,-1.67,-0.23,,,
2022.00,1.00,25.00,8.00,95.73,46.54,26.15,5.34,3.20,-1.23,-0.64,,,
2022.00,1.00,25.00,9.00,94.29,51.66,28.38,5.12,3.11,-0.80,-1.05,,,
2022.00,1.00,25.00,10.00,109.81,61.71,28.34,5.18,2.25,-1.11,-0.76,,,
2022.00,1.00,25.00,11.00,125.34,71.75,28.91,5.23,1.38,-1.42,-0.47,,,
2022.00,1.00,25.00,12.00,140.86,81.80,29.38,5.29,0.52,-1.73,-0.18,,,
2022.00,1.00,25.00,13.00,124.53,77.55,30.41,5.51,0.73,-1.77,-0.38,,,
2022.00,1.00,25.00,14.00,108.21,73.29,28.62,5.74,0.94,-1.82,-0.58,,,
2022.00,1.00,25.00,15.00,91.88,69.03,28.14,5.96,1.15,-1.87,-0.78,,,
2022.00,1.00,25.00,16.00,82.07,61.91,30.13,5.39,-0.24,-1.67,-0.37,,,
2022.00,1.00,25.00,17.00,72.26,54.78,31.38,4.82,-1.63,-1.48,0.03,,,
2022.00,1.00,25.00,18.00,62.45,47.65,28.74,4.25,-3.02,-1.28,0.43,,,
2022.00,1.00,25.00,19.00,49.89,55.66,28.33,5.22,-2.77,-0.41,0.20,,,
2022.00,1.00,25.00,20.00,37.34,63.67,29.13,6.19,-2.52,0.46,-0.04,,,
2022.00,1.00,25.00,21.00,24.78,71.69,27.91,7.15,-2.26,1.33,-0.27,,,
2022.00,1.00,25.00,22.00,32.43,64.14,29.00,7.58,-1.21,0.51,-0.46,,,
2022.00,1.00,25.00,23.00,40.09,56.59,31.16,8.01,-0.16,-0.32,-0.65,,,
2022.00,9.00,21.00,0.00,56.65,32.24,16.73,7.40,2.44,-1.14,2.18,,,
2022.00,9.00,21.00,1.00,58.90,31.57,16.28,7.37,2.49,-1.07,2.45,,,
2022.00,9.00,21.00,2.00,61.15,30.91,16.00,7.35,2.53,-1.00,2.72,,,
2022.00,9.00,21.00,3.00,63.39,30.24,16.81,7.32,2.57,-0.93,2.99,,,
2022.00,9.00,21.00,4.00,66.30,32.14,18.56,7.09,2.23,-1.27,2.49,,,
2022.00,9.00,21.00,5.00,69.21,34.05,17.85,6.86,1.88,-1.61,2.00,,,
2022.00,9.00,21.00,6.00,72.12,35.95,18.83,6.63,1.53,-1.95,1.50,,,
2022.00,9.00,21.00,7.00,65.95,39.52,17.17,7.05,0.69,-1.96,1.14,,,
2022.00,9.00,21.00,8.00,59.78,43.08,18.16,7.47,-0.15,-1.96,0.79,,,
2022.00,9.00,21.00,9.00,53.61,46.65,17.34,7.89,-0.98,-1.96,0.43,,,
2022.00,9.00,21.00,10.00,60.05,44.66,17.49,8.01,-0.06,-2.01,0.39,,,
2022.00,9.00,21.00,11.00,66.49,42.66,17.10,8.13,0.86,-2.07,0.35,,,
2022.00,9.00,21.00,12.00,72.93,40.67,17.74,8.26,1.78,-2.12,0.30,,,
2022.00,9.00,21.00,13.00,78.86,35.44,19.01,7.62,1.08,-2.22,0.78,,,
2022.00,9.00,21.00,14.00,84.79,30.21,17.59,6.99,0.38,-2.31,1.25,,,
2022.00,9.00,21.00,15.00,90.71,24.99,17.23,6.35,-0.33,-2.41,1.73,,,
2022.00,9.00,21.00,16.00,85.76,29.33,17.29,5.90,0.28,-1.97,1.76,,,
2022.00,9.00,21.00,17.00,80.80,33.66,16.29,5.46,0.89,-1.53,1.79,,,
2022.00,9.00,21.00,18.00,75.85,38.00,16.22,5.01,1.49,-1.09,1.82,,,
2022.00,9.00,21.00,19.00,71.11,39.17,17.87,5.25,1.16,-1.46,2.00,,,
2022.00,9.00,21.00,20.00,66.37,40.34,18.47,5.48,0.82,-1.83,2.18,,,
2022.00,9.00,21.00,21.00,61.64,41.50,16.92,5.72,0.48,-2.19,2.36,,,
2022.00,9.00,21.00,22.00,47.84,54.04,16.13,6.14,0.76,-1.22,1.88,,,
2022.00,9.00,21.00,23.00,34.03,66.58,15.59,6.57,1.04,-0.24,1.40,,,
2024.00,1.00,6.00,0.00,26.81,51.73,15.79,21.64,-2.99,1.14,-1.70,,,
2024.00,1.00,6.00,1.00,20.98,57.13,14.58,21.80,-2.48,1.01,-1.63,,,
2024.00,1.00,6.00,2.00,15.16,62.53,13.32,21.96,-1.97,0.88,-1.56,,,
2024.00,1.00,6.00,3.00,9.34,67.92,12.66,22.11,-1.46,0.75,-1.50,,,
2024.00,1.00,6.00,4.00,10.59,67.88,12.27,22.05,-1.18,0.75,-0.67,,,
2024.00,1.00,6.00,5.00,11.84,67.83,13.39,21.98,-0.89,0.74,0.16,,,
2024.00,1.00,6.00,6.00,13.10,67.78,13.78,21.91,-0.60,0.73,0.99,,,
2024.00,1.00,6.00,7.00,11.88,64.10,13.65,21.99,0.08,0.35,-0.11,,,
2024.00,1.00,6.00,8.00,10.66,60.42,13.30,22.06,0.76,-0.04,-1.22,,,
2024.00,1.00,6.00,9.00,9.44,56.73,13.99,22.13,1.44,-0.42,-2.32,0.85,0.94,0.90
2024.00,1.00,6.00,10.00,12.78,64.90,12.46,21.74,0.34,-0.13,-1.73,,,
2024.00,1.00,6.00,11.00,16.12,73.06,11.79,21.34,-0.76,0.17,-1.13,,,
2024.00,1.00,6.00,12.00,19.46,81.23,11.81,20.95,-1.86,0.46,-0.54,,,
2024.00,1.00,6.00,13.00,16.59,73.96,11.29,20.80,-1.79,0.21,-0.60,,,
2024.00,1.00,6.00,14.00,13.72,66.69,12.40,20.65,-1.72,-0.04,-0.66,,,
2024.00,1.00,6.00,15.00,10.85,59.42,12.38,20.49,-1.65,-0.30,-0.72,,,
2024.00,1.00,6.00,16.00,11.99,56.40,11.53,20.30,-2.31,-0.41,-1.12,,,
2024.00,1.00,6.00,17.00,13.13,53.38,11.85,20.10,-2.96,-0.53,-1.53,,,
2024.00,1.00,6.00,18.00,14.27,50.36,11.73,19.90,-3.61,-0.64,-1.94,,,
2024.00,1.00,6.00,19.00,19.79,48.40,11.10,19.75,-3.66,-0.71,-2.02,,,
2024.00,1.00,6.00,20.00,25.31,46.44,10.44,19.60,-3.70,-0.78,-2.11,,,
2024.00,1.00,6.00,21.00,30.83,44.49,12.09,19.46,-3.75,-0.85,-2.20,,,
2024.00,1.00,6.00,22.00,28.19,40.88,12.09,19.49,-4.32,-0.80,-2.76,,,
2024.00,1.00,6.00,23.00,25.55,37.27,12.12,19.52,-4.90,-0.75,-3.31,,,
2020.00,5.00,21.00,0.00,104.95,13.79,22.04,17.67,4.50,0.08,0.21,,,
2020.00,5.00,21.00,1.00,97.79,13.61,23.70,18.02,4.61,0.07,0.94,,,
2020.00,5.00,21.00,2.00,90.62,13.44,24.55,18.37,4.72,0.06,1.66,,,
2020.00,5.00,21.00,3.00,83.46,13.27,23.13,18.71,4.82,0.05,2.39,,,
2020.00,5.00,21.00,4.00,102.33,14.13,22.38,18.46,4.89,0.09,1.80,,,
2020.00,5.00,21.00,5.00,121.20,14.99,21.75,18.21,4.96,0.14,1.22,,,
2020.00,5.00,21.00,6.00,140.08,15.85,21.36,17.96,5.03,0.19,0.63,,,
2020.00,5.00,21.00,7.00,136.84,14.74,22.36,17.31,4.35,-0.03,0.95,,,
2020.00,5.00,21.00,8.00,133.60,13.62,22.55,16.67,3.67,-0.25,1.28,0.41,2.07,0.20
2020.00,5.00,21.00,9.00,130.36,12.50,21.49,16.03,3.00,-0.47,1.60,,,
2020.00,5.00,21.00,10.00,109.44,45.86,21.12,15.76,3.03,-0.38,1.43,,,
2020.00,5.00,21.00,11.00,88.52,79.21,22.06,15.48,3.07,-0.30,1.25,,,
2020.00,5.00,21.00,12.00,67.60,112.57,19.35,15.21,3.11,-0.22,1.08,,,
2020.00,5.00,21.00,13.00,82.96,78.60,19.25,16.51,2.52,-0.28,1.58,,,
2020.00,5.00,21.00,14.00,98.32,44.63,18.79,17.82,1.92,-0.34,2.07,,,
2020.00,5.00,21.00,15.00,113.69,10.66,18.85,19.12,1.33,-0.40,2.57,,,
2020.00,5.00,21.00,16.00,112.21,14.71,18.04,18.70,0.95,-0.12,1.63,,,
2020.00,5.00,21.00,17.00,110.74,18.76,17.56,18.27,0.57,0.15,0.69,,,
2020.00,5.00,21.00,18.00,109.27,22.81,17.23,17.84,0.18,0.43,-0.25,,,
2020.00,5.00,21.00,19.00,105.08,25.43,18.35,17.48,-0.04,0.25,-0.06,,,
2020.00,5.00,21.00,20.00,100.89,28.06,17.41,17.12,-0.27,0.07,0.12,,,
2020.00,5.00,21.00,21.00,96.70,30.68,17.06,16.76,-0.49,-0.12,0.30,,,
2020.00,5.00,21.00,22.00,105.02,36.66,16.10,17.38,-1.51,0.58,0.83,,,
2020.00,5.00,21.00,23.00,113.34,42.63,16.94,18.01,-2.52,1.28,1.36,,,
2020.00,5.00,2.00,0.00,60.85,33.00,28.48,7.91,1.06,-1.24,1.75,,,
2020.00,5.00,2.00,1.00,43.90,51.19,29.34,7.86,1.14,-1.17,1.60,,,
2020.00,5.00,2.00,2.00,26.94,69.38,30.66,7.80,1.22,-1.10,1.45,,,
2020.00,5.00,2.00,3.00,9.99,87.56,30.59,7.75,1.30,-1.03,1.30,,,
2020.00,5.00,2.00,4.00,30.51,65.96,28.26,7.58,1.49,-0.62,1.65,,,
2020.00,5.00,2.00,5.00,51.03,44.35,30.10,7.42,1.69,-0.21,2.01,,,
2020.00,5.00,2.00,6.00,71.55,22.75,29.85,7.25,1.88,0.20,2.36,,,
2020.00,5.00,2.00,7.00,70.67,22.00,30.89,7.19,1.78,0.02,2.52,,,
2020.00,5.00,2.00,8.00,69.80,21.26,27.18,7.13,1.67,-0.15,2.68,,,
2020.00,5.00,2.00,9.00,68.92,20.51,28.39,7.07,1.57,-0.33,2.84,,,
2020.00,5.00,2.00,10.00,52.08,39.30,27.91,6.88,1.61,-0.27,2.61,,,
2020.00,5.00,2.00,11.00,35.24,58.09,27.85,6.69,1.64,-0.21,2.38,,,
2020.00,5.00,2.00,12.00,18.40,76.88,28.00,6.50,1.67,-0.15,2.16,,,
2020.00,5.00,2.00,13.00,26.85,62.11,27.66,6.68,0.98,-0.43,1.98,,,
2020.00,5.00,2.00,14.00,35.30,47.34,30.04,6.86,0.29,-0.70,1.81,,,
2020.00,5.00,2.00,15.00,43.75,32.57,30.60,7.05,-0.39,-0.98,1.64,,,
2020.00,5.00,2.00,16.00,40.27,32.14,30.18,7.25,-0.26,-1.01,2.02,,,
2020.00,5.00,2.00,17.00,36.79,31.71,29.40,7.45,-0.12,-1.04,2.40,,,
2020.00,5.00,2.00,18.00,33.31,31.28,30.92,7.65,0.02,-1.07,2.78,,,
2020.00,5.00,2.00,19.00,36.02,32.11,26.03,7.16,0.72,-0.85,2.67,,,
2020.00,5.00,2.00,20.00,38.74,32.93,29.69,6.67,1.43,-0.63,2.57,,,
2020.00,5.00,2.00,21.00,41.45,33.75,30.89,6.19,2.13,-0.41,2.46,,,
2020.00,5.00,2.00,22.00,41.70,34.84,30.83,6.25,1.27,0.04,2.23,,,
2020.00,5.00,2.00,23.00,41.95,35.92,31.34,6.32,0.41,0.49,2.01,,,
2023.00,5.00,5.00,0.00,12.60,84.38,26.78,11.03,0.72,2.38,-1.96,,,
2023.00,5.00,5.00,1.00,9.30,95.54,26.89,10.85,0.85,0.81,-1.67,,,
2023.00,5.00,5.00,2.00,6.00,106.69,26.82,10.68,0.98,-0.75,-1.37,,,
2023.00,5.00,5.00,3.00,2.70,117.85,25.58,10.50,1.11,-2.32,-1.08,,,
2023.00,5.00,5.00,4.00,5.80,113.01,25.25,10.90,1.28,-2.24,-0.58,,,
2023.00,5.00,5.00,5.00,8.89,108.17,25.10,11.31,1.44,-2.15,-0.08,,,
2023.00,5.00,5.00,6.00,11.99,103.33,25.36,11.72,1.60,-2.07,0.42,,,
2023.00,5.00,5.00,7.00,23.29,95.06,25.19,11.56,1.26,-2.06,0.17,,,
2023.00,5.00,5.00,8.00,34.60,86.79,25.23,11.40,0.91,-2.05,-0.09,,,
2023.00,5.00,5.00,9.00,45.91,78.52,25.84,11.24,0.57,-2.04,-0.34,0.27,0.42,0.64
2023.00,5.00,5.00,10.00,32.01,82.51,26.38,10.79,0.30,-2.17,-0.71,,,
2023.00,5.00,5.00,11.00,18.12,86.51,25.80,10.34,0.02,-2.30,-1.07,,,
2023.00,5.00,5.00,12.00,4.23,90.51,26.46,9.89,-0.25,-2.44,-1.44,,,
2023.00,5.00,5.00,13.00,2.83,115.59,26.16,9.87,-0.12,-2.38,-1.55,,,
2023.00,5.00,5.00,14.00,1.43,140.67,26.81,9.84,0.01,-2.33,-1.66,,,
2023.00,5.00,5.00,15.00,0.02,165.75,28.03,9.81,0.13,-2.27,-1.76,,,
2023.00,5.00,5.00,16.00,9.13,129.83,27.15,11.06,0.12,-2.66,-0.94,,,
2023.00,5.00,5.00,17.00,18.24,93.91,25.83,12.31,0.11,-3.05,-0.12,,,
2023.00,5.00,5.00,18.00,27.35,57.98,24.32,13.56,0.09,-3.43,0.70,,,
2023.00,5.00,5.00,19.00,33.25,48.20,24.12,12.56,0.14,-3.08,0.79,,,
2023.00,5.00,5.00,20.00,39.15,38.41,24.32,11.57,0.18,-2.73,0.88,,,
2023.00,5.00,5.00,21.00,45.04,28.62,25.36,10.57,0.22,-2.38,0.97,,,
2023.00,5.00,5.00,22.00,38.60,31.46,24.18,10.62,-0.07,-2.36,0.66,,,
2023.00,5.00,5.00,23.00,32.15,34.31,24.16,10.66,-0.35,-2.34,0.35,,,
2023.00,6.00,20.00,0.00,9.10,141.97,25.08,8.45,5.60,-2.69,-0.84,,,
2023.00,6.00,20.00,1.00,17.37,118.70,23.68,8.81,5.18,-2.78,-0.95,,,
2023.00,6.00,20.00,2.00,25.64,95.43,23.97,9.17,4.76,-2.87,-1.06,,,
2023.00,6.00,20.00,3.00,33.90,72.15,23.15,9.53,4.34,-2.96,-1.17,,,
2023.00,6.00,20.00,4.00,24.81,83.53,23.99,9.63,3.68,-2.79,-1.14,,,
2023.00,6.00,20.00,5.00,15.71,94.92,23.25,9.72,3.02,-2.62,-1.10,,,
2023.00,6.00,20.00,6.00,6.61,106.30,24.38,9.81,2.35,-2.45,-1.07,,,
2023.00,6.00,20.00,7.00,22.17,81.02,24.02,8.85,1.65,-2.53,-1.12,,,
2023.00,6.00,20.00,8.00,37.73,55.74,22.57,7.88,0.95,-2.61,-1.18,0.39,1.89,0.21
2023.00,6.00,20.00,9.00,53.30,30.46,22.21,6.92,0.24,-2.69,-1.23,,,
2023.00,6.00,20.00,10.00,50.32,33.63,22.68,7.10,-0.23,-2.80,-0.91,,,
2023.00,6.00,20.00,11.00,47.34,36.79,23.83,7.27,-0.71,-2.90,-0.59,,,
2023.00,6.00,20.00,12.00,44.37,39.96,21.68,7.45,-1.18,-3.01,-0.27,,,
2023.00,6.00,20.00,13.00,35.27,51.01,21.60,7.82,-1.52,-2.25,-0.22,,,
2023.00,6.00,20.00,14.00,26.18,62.05,22.43,8.20,-1.86,-1.48,-0.17,,,
2023.00,6.00,20.00,15.00,17.09,73.10,21.82,8.57,-2.20,-0.72,-0.12,,,
2023.00,6.00,20.00,16.00,11.40,86.55,22.33,9.12,-2.48,-0.35,-0.27,,,
2023.00,6.00,20.00,17.00,5.72,100.00,22.65,9.68,-2.77,0.01,-0.43,,,
2023.00,6.00,20.00,18.00,0.04,113.45,23.45,10.23,-3.05,0.38,-0.58,,,
2023.00,6.00,20.00,19.00,5.22,130.09,22.94,10.07,-2.70,1.02,-0.52,,,
2023.00,6.00,20.00,20.00,10.41,146.74,23.74,9.91,-2.34,1.66,-0.45,,,
2023.00,6.00,20.00,21.00,15.60,163.39,23.96,9.74,-1.98,2.30,-0.39,,,
2023.00,6.00,20.00,22.00,10.45,138.33,22.52,9.16,-1.06,0.33,-0.17,,,
2023.00,6.00,20.00,23.00,5.30,113.26,22.82,8.58,-0.14,-1.64,0.05,,,
2023.00,9.00,1.00,0.00,12.69,104.71,33.12,10.26,-2.18,0.67,2.24,,,
2023.00,9.00,1.00,1.00,15.32,103.51,29.60,10.84,-2.42,0.70,1.85,,,
2023.00,9.00,1.00,2.00,17.95,102.30,28.22,11.42,-2.67,0.74,1.46,,,
2023.00,9.00,1.00,3.00,20.58,101.10,26.50,11.99,-2.91,0.77,1.07,,,
2023.00,9.00,1.00,4.00,16.31,119.32,26.41,11.95,-2.53,1.05,0.93,,,
2023.00,9.00,1.00,5.00,12.04,137.54,27.04,11.91,-2.14,1.33,0.78,,,
2023.00,9.00,1.00,6.00,7.77,155.77,27.85,11.87,-1.75,1.62,0.64,,,
2023.00,9.00,1.00,7.00,9.30,147.25,27.81,10.86,-1.24,1.05,1.04,,,
2023.00,9.00,1.00,8.00,10.83,138.72,28.93,9.86,-0.72,0.48,1.43,0.32,0.62,0.51
2023.00,9.00,1.00,9.00,12.36,130.20,27.21,8.85,-0.20,-0.08,1.83,,,
2023.00,9.00,1.00,10.00,8.38,123.91,29.76,8.91,0.09,0.08,1.38,,,
2023.00,9.00,1.00,11.00,4.40,117.63,26.69,8.97,0.37,0.24,0.92,,,
2023.00,9.00,1.00,12.00,0.43,111.34,25.83,9.03,0.66,0.41,0.47,,,
2023.00,9.00,1.00,13.00,8.12,117.31,25.57,9.68,-0.17,-0.69,0.69,,,
2023.00,9.00,1.00,14.00,15.81,123.29,25.47,10.33,-1.01,-1.78,0.91,,,
2023.00,9.00,1.00,15.00,23.51,129.26,27.34,10.98,-1.85,-2.87,1.13,,,
2023.00,9.00,1.00,16.00,31.23,110.60,27.83,11.26,-0.77,-2.27,0.93,,,
2023.00,9.00,1.00,17.00,38.96,91.93,28.10,11.55,0.31,-1.66,0.72,,,
2023.00,9.00,1.00,18.00,46.68,73.26,27.00,11.83,1.40,-1.05,0.51,,,
2023.00,9.00,1.00,19.00,50.20,59.39,26.77,10.80,1.38,-1.30,0.56,,,
2023.00,9.00,1.00,20.00,53.71,45.52,27.11,9.77,1.37,-1.54,0.61,,,
2023.00,9.00,1.00,21.00,57.23,31.65,26.47,8.74,1.36,-1.79,0.67,,,
2023.00,9.00,1.00,22.00,40.67,54.85,27.52,9.18,1.45,-1.67,0.47,,,
2023.00,9.00,1.00,23.00,24.12,78.05,27.26,9.63,1.54,-1.55,0.27,,,
2024.00,6.00,18.00,0.00,19.27,37.64,27.31,6.51,1.46,-1.59,0.32,,,
2024.00,6.00,18.00,1.00,24.34,37.94,27.33,6.70,1.73,-1.09,0.03,,,
2024.00,6.00,18.00,2.00,29.42,38.24,27.42,6.89,2.01,-0.59,-0.25,,,
2024.00,6.00,18.00,3.00,34.50,38.54,27.62,7.08,2.28,-0.08,-0.54,,,
2024.00,6.00,18.00,4.00,40.27,34.23,26.79,7.83,0.80,0.13,-1.03,,,
2024.00,6.00,18.00,5.00,46.03,29.92,27.63,8.59,-0.69,0.35,-1.52,,,
