year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2020.00,12.00,24.00,17.00,144.19,7.05,20.48,3.85,-2.52,0.16,-1.84,,,,2.92,47.12
2020.00,12.00,24.00,18.00,148.84,6.17,23.00,4.17,-4.13,-1.89,-1.84,,,,2.68,40.98
2020.00,12.00,24.00,19.00,150.06,9.26,23.21,4.77,-1.81,-2.44,-2.29,,,,2.97,36.25
2020.00,12.00,24.00,20.00,151.29,12.35,24.13,5.37,0.51,-3.00,-2.73,,,,3.00,32.88
2020.00,12.00,24.00,21.00,152.51,15.44,24.43,5.98,2.83,-3.56,-3.17,,,,2.92,20.30
2020.00,12.00,24.00,22.00,164.07,19.57,24.35,6.66,1.54,-1.55,-2.64,,,,2.35,32.85
2020.00,12.00,24.00,23.00,175.63,23.70,23.95,7.33,0.24,0.46,-2.10,,,,2.53,32.77
2023.00,4.00,13.00,0.00,9.63,83.66,22.81,18.68,0.71,0.72,-0.06,,,,1.40,30.40
2023.00,4.00,13.00,1.00,12.46,75.77,23.58,18.63,1.17,0.54,-0.15,,,,1.40,31.80
2023.00,4.00,13.00,2.00,15.28,67.89,24.96,18.58,1.63,0.36,-0.24,,,,2.35,31.65
2023.00,4.00,13.00,3.00,18.10,60.01,26.41,18.54,2.10,0.18,-0.33,,,,5.93,30.85
2023.00,4.00,13.00,4.00,14.38,61.72,25.98,18.52,1.95,-0.26,0.18,,,,21.00,19.65
2023.00,4.00,13.00,5.00,10.67,63.43,27.36,18.50,1.81,-0.71,0.69,,,,38.05,12.65
2023.00,4.00,13.00,6.00,6.95,65.14,29.35,18.49,1.67,-1.16,1.20,,,,46.40,5.47
2023.00,4.00,13.00,7.00,7.29,57.22,26.98,17.62,1.41,-1.37,0.96,0.51,0.84,0.61,49.47,4.40
2023.00,4.00,13.00,8.00,7.63,49.29,28.31,16.75,1.15,-1.57,0.71,,,,51.15,4.08
2023.00,4.00,13.00,9.00,7.96,41.37,25.11,15.88,0.88,-1.78,0.46,,,,49.60,4.50
2023.00,4.00,13.00,10.00,9.93,42.05,24.81,15.65,1.15,-1.66,0.61,,,,50.30,5.70
2023.00,4.00,13.00,11.00,11.89,42.74,27.06,15.42,1.43,-1.53,0.75,,,,52.88,4.70
2023.00,4.00,13.00,12.00,13.86,43.43,20.33,15.19,1.70,-1.40,0.90,,,,50.62,7.10
2023.00,4.00,13.00,13.00,9.25,58.81,23.40,15.53,0.59,-1.23,0.74,,,,31.05,30.95
2023.00,4.00,13.00,14.00,4.65,74.19,23.75,15.87,-0.52,-1.06,0.58,,,,1.93,65.77
2023.00,4.00,13.00,15.00,0.04,89.57,26.78,16.21,-1.63,-0.89,0.43,,,,1.90,63.12
2023.00,4.00,13.00,16.00,0.95,89.46,27.08,16.66,-1.17,0.01,0.44,,,,2.15,56.38
2023.00,4.00,13.00,17.00,1.85,89.35,24.82,17.12,-0.71,0.91,0.45,,,,1.88,50.83
2023.00,4.00,13.00,18.00,2.76,89.24,23.37,17.58,-0.25,1.81,0.46,,,,1.82,48.20
2023.00,4.00,13.00,19.00,2.15,95.22,23.02,17.62,-0.46,0.94,0.78,,,,2.10,39.80
2023.00,4.00,13.00,20.00,1.55,101.20,24.32,17.67,-0.67,0.08,1.09,,,,1.80,37.42
2023.00,4.00,13.00,21.00,0.95,107.18,25.75,17.71,-0.88,-0.79,1.41,,,,2.07,39.80
2023.00,4.00,13.00,22.00,0.67,124.48,26.33,17.55,-0.69,0.04,1.09,,,,2.12,35.80
2023.00,4.00,13.00,23.00,0.39,141.79,27.75,17.38,-0.51,0.86,0.78,,,,2.10,36.52
2020.00,10.00,17.00,0.00,160.64,17.63,30.54,16.59,3.17,-2.70,-2.03,,,,1.75,33.88
2020.00,10.00,17.00,1.00,175.81,14.62,29.50,16.56,3.57,-3.18,-1.95,,,,2.65,34.20
2020.00,10.00,17.00,2.00,190.98,11.61,28.48,16.52,3.98,-3.67,-1.87,,,,1.67,33.15
2020.00,10.00,17.00,3.00,206.15,8.60,30.56,16.49,4.38,-4.15,-1.79,,,,1.80,50.55
2020.00,10.00,17.00,4.00,190.83,7.11,31.28,16.21,4.29,-3.41,-1.80,,,,9.02,43.22
2020.00,10.00,17.00,5.00,175.51,5.62,30.69,15.92,4.19,-2.66,-1.80,,,,29.42,23.10
2020.00,10.00,17.00,6.00,160.19,4.13,30.29,15.64,4.10,-1.92,-1.81,,,,50.62,19.68
2020.00,10.00,17.00,7.00,153.49,3.88,30.76,14.60,3.63,-1.69,-1.87,,,,65.95,20.80
2020.00,10.00,17.00,8.00,146.78,3.62,31.36,13.56,3.16,-1.47,-1.93,0.46,1.81,0.26,70.97,18.32
2020.00,10.00,17.00,9.00,140.08,3.36,30.52,12.52,2.69,-1.24,-1.98,,,,59.60,12.43
2020.00,10.00,17.00,10.00,140.25,3.28,31.70,12.55,1.95,-0.76,-1.61,,,,59.83,10.65
2020.00,10.00,17.00,11.00,140.42,3.19,31.27,12.58,1.20,-0.28,-1.23,,,,52.10,14.97
2020.00,10.00,17.00,12.00,140.59,3.10,30.49,12.61,0.46,0.20,-0.85,,,,31.70,28.67
2020.00,10.00,17.00,13.00,145.48,3.49,30.08,12.92,-0.04,0.33,-1.23,,,,9.80,38.03
2020.00,10.00,17.00,14.00,150.38,3.87,30.69,13.23,-0.53,0.46,-1.60,,,,2.25,60.42
2020.00,10.00,17.00,15.00,155.27,4.26,30.98,13.54,-1.03,0.59,-1.97,,,,1.02,66.05
2020.00,10.00,17.00,16.00,147.81,3.77,29.33,12.81,0.01,0.39,-2.13,,,,1.75,54.23
2020.00,10.00,17.00,17.00,140.34,3.29,31.57,12.08,1.05,0.20,-2.29,,,,2.23,45.57
2020.00,10.00,17.00,18.00,132.88,2.81,30.69,11.34,2.09,0.00,-2.44,,,,1.90,43.32
2020.00,10.00,17.00,19.00,138.86,8.41,29.79,11.41,2.28,-0.54,-2.29,,,,1.10,34.15
2020.00,10.00,17.00,20.00,144.84,14.02,31.83,11.47,2.46,-1.08,-2.14,,,,0.70,39.18
2020.00,10.00,17.00,21.00,150.83,19.62,32.38,11.53,2.64,-1.62,-1.99,,,,1.95,35.10
2020.00,10.00,17.00,22.00,169.39,20.69,32.89,11.57,2.50,-1.83,-2.08,,,,1.92,22.67
2020.00,10.00,17.00,23.00,187.96,21.76,32.85,11.61,2.36,-2.03,-2.18,,,,1.85,27.15
2023.00,12.00,18.00,0.00,19.97,71.75,26.92,9.41,1.54,-1.55,0.78,,,,1.58,25.10
2023.00,12.00,18.00,1.00,14.10,79.69,27.46,9.30,1.42,-1.68,0.84,,,,1.57,26.80
2023.00,12.00,18.00,2.00,8.23,87.63,27.16,9.19,1.31,-1.82,0.89,,,,1.75,27.00
2023.00,12.00,18.00,3.00,2.36,95.57,27.76,9.07,1.19,-1.96,0.95,,,,2.73,25.85
2023.00,12.00,18.00,4.00,1.81,93.14,26.56,9.75,1.02,-1.63,0.86,,,,6.50,22.85
2023.00,12.00,18.00,5.00,1.26,90.71,25.25,10.42,0.86,-1.30,0.78,,,,10.28,18.72
2023.00,12.00,18.00,6.00,0.71,88.28,25.96,11.10,0.69,-0.98,0.69,,,,16.55,15.87
2023.00,12.00,18.00,7.00,0.51,102.88,26.96,10.94,-0.09,-0.59,0.21,,,,25.38,12.55
2023.00,12.00,18.00,8.00,0.31,117.48,27.76,10.79,-0.87,-0.20,-0.27,0.42,0.63,0.67,32.00,12.10
2023.00,12.00,18.00,9.00,0.10,132.07,27.56,10.63,-1.66,0.18,-0.75,,,,35.95,13.75
2023.00,12.00,18.00,10.00,0.37,132.10,27.13,11.05,-1.92,0.22,-0.78,,,,38.27,13.55
2023.00,12.00,18.00,11.00,0.63,132.12,27.12,11.47,-2.18,0.26,-0.81,,,,37.12,15.77
2023.00,12.00,18.00,12.00,0.89,132.15,26.69,11.90,-2.44,0.29,-0.84,,,,26.90,25.27
2023.00,12.00,18.00,13.00,3.85,121.94,26.45,11.61,-2.34,-0.14,-0.70,,,,10.57,39.95
2023.00,12.00,18.00,14.00,6.81,111.73,25.64,11.33,-2.23,-0.58,-0.57,,,,7.57,39.83
2023.00,12.00,18.00,15.00,9.77,101.53,25.56,11.04,-2.13,-1.02,-0.44,,,,8.03,36.55
2023.00,12.00,18.00,16.00,8.00,96.36,25.94,10.91,-1.84,-1.04,-0.28,,,,5.17,36.30
2023.00,12.00,18.00,17.00,6.22,91.19,25.51,10.78,-1.55,-1.05,-0.13,,,,4.92,34.83
2023.00,12.00,18.00,18.00,4.45,86.02,25.38,10.65,-1.26,-1.07,0.02,,,,8.05,27.85
2023.00,12.00,18.00,19.00,3.40,94.14,25.72,10.38,-1.39,-1.00,-0.09,,,,13.15,21.58
2023.00,12.00,18.00,20.00,2.34,102.26,26.31,10.12,-1.51,-0.94,-0.20,,,,13.70,18.90
2023.00,12.00,18.00,21.00,1.29,110.37,26.93,9.85,-1.63,-0.87,-0.31,,,,9.90,18.90
2023.00,12.00,18.00,22.00,2.86,103.40,26.49,10.95,-1.06,0.10,-0.17,,,,10.90,16.72
2023.00,12.00,18.00,23.00,4.43,96.43,25.86,12.05,-0.48,1.07,-0.04,,,,11.53,15.68
2021.00,9.00,5.00,0.00,157.68,8.87,26.42,7.94,0.45,-0.89,-0.93,,,,4.93,15.95
2021.00,9.00,5.00,1.00,158.50,8.36,27.50,7.92,0.07,-0.30,-0.98,,,,4.60,14.60
2021.00,9.00,5.00,2.00,159.33,7.85,27.58,7.90,-0.32,0.29,-1.04,,,,5.38,15.28
2021.00,9.00,5.00,3.00,160.15,7.34,27.73,7.88,-0.70,0.88,-1.09,,,,5.50,19.38
2021.00,9.00,5.00,4.00,167.01,8.01,27.81,8.12,-0.88,0.43,-1.12,,,,5.82,20.80
2021.00,9.00,5.00,5.00,173.87,8.67,27.70,8.37,-1.06,-0.03,-1.15,,,,6.00,18.43
2021.00,9.00,5.00,6.00,180.72,9.34,27.43,8.62,-1.23,-0.48,-1.18,,,,8.15,15.75
2021.00,9.00,5.00,7.00,173.79,9.76,26.63,8.35,-0.21,-0.75,-0.82,,,,9.12,14.38
2021.00,9.00,5.00,8.00,166.85,10.19,26.45,8.09,0.81,-1.03,-0.46,0.79,1.47,0.54,6.08,14.12
2021.00,9.00,5.00,9.00,159.91,10.61,25.57,7.82,1.83,-1.31,-0.10,,,,14.20,14.92
2021.00,9.00,5.00,10.00,164.28,11.33,25.14,7.86,1.63,-1.75,-0.42,,,,13.18,14.38
2021.00,9.00,5.00,11.00,168.65,12.06,24.60,7.90,1.43,-2.20,-0.74,,,,13.38,14.45
2021.00,9.00,5.00,12.00,173.02,12.79,24.60,7.94,1.23,-2.65,-1.06,,,,18.47,15.30
2021.00,9.00,5.00,13.00,172.75,12.51,23.95,7.89,2.04,-2.88,-1.00,,,,16.20,14.67
2021.00,9.00,5.00,14.00,172.48,12.22,24.25,7.84,2.86,-3.11,-0.93,,,,6.17,17.05
2021.00,9.00,5.00,15.00,172.22,11.94,23.91,7.80,3.68,-3.34,-0.86,,,,6.10,20.02
2021.00,9.00,5.00,16.00,171.87,11.29,24.85,7.72,4.23,-3.16,-0.83,,,,7.92,21.77
2021.00,9.00,5.00,17.00,171.53,10.63,25.23,7.64,4.78,-2.97,-0.79,,,,6.22,19.88
2021.00,9.00,5.00,18.00,171.18,9.98,25.04,7.56,5.33,-2.79,-0.76,,,,6.40,21.30
2021.00,9.00,5.00,19.00,167.41,9.42,25.69,7.16,4.57,-2.50,-0.56,,,,5.95,22.80
2021.00,9.00,5.00,20.00,163.64,8.85,25.70,6.76,3.80,-2.21,-0.36,,,,5.80,22.30
2021.00,9.00,5.00,21.00,159.88,8.28,24.96,6.36,3.04,-1.92,-0.17,,,,5.53,22.40
2021.00,9.00,5.00,22.00,159.60,9.58,25.06,6.23,2.74,-1.62,-0.34,,,,10.32,19.40
2021.00,9.00,5.00,23.00,159.32,10.87,24.72,6.11,2.43,-1.32,-0.50,,,,39.60,20.32
2023.00,10.00,1.00,0.00,80.76,41.81,33.40,21.43,-1.85,1.65,0.85,,,,1.85,17.38
2023.00,10.00,1.00,1.00,57.13,60.75,30.62,21.12,-2.10,1.67,0.82,,,,1.27,15.78
2023.00,10.00,1.00,2.00,33.50,79.70,31.81,20.80,-2.35,1.69,0.80,,,,1.85,14.93
2023.00,10.00,1.00,3.00,9.87,98.65,31.64,20.48,-2.60,1.71,0.77,,,,2.35,15.33
2023.00,10.00,1.00,4.00,11.12,101.30,31.21,20.56,-2.99,1.65,0.47,,,,5.05,11.12
2023.00,10.00,1.00,5.00,12.37,103.95,31.78,20.63,-3.39,1.59,0.18,,,,13.68,9.32
2023.00,10.00,1.00,6.00,13.63,106.60,32.09,20.71,-3.79,1.53,-0.12,,,,27.85,7.05
2023.00,10.00,1.00,7.00,12.45,109.72,30.53,20.91,-3.58,1.54,0.04,0.39,1.46,0.27,41.95,6.55
2023.00,10.00,1.00,8.00,11.27,112.84,30.94,21.11,-3.37,1.54,0.20,,,,43.98,7.90
2023.00,10.00,1.00,9.00,10.09,115.97,28.29,21.31,-3.16,1.54,0.37,0.44,0.39,1.11,44.10,6.53
2023.00,10.00,1.00,10.00,17.54,109.74,28.75,21.49,-2.75,1.19,1.00,,,,41.75,5.68
2023.00,10.00,1.00,11.00,24.98,103.50,28.63,21.67,-2.34,0.83,1.63,,,,42.33,5.58
2023.00,10.00,1.00,12.00,32.43,97.27,28.22,21.85,-1.94,0.48,2.26,,,,41.48,6.62
2023.00,10.00,1.00,13.00,33.99,82.99,28.94,21.69,-2.16,0.58,1.33,,,,28.80,14.53
2023.00,10.00,1.00,14.00,35.55,68.70,29.48,21.54,-2.38,0.67,0.39,,,,10.32,21.75
2023.00,10.00,1.00,15.00,37.11,54.41,29.93,21.38,-2.60,0.77,-0.55,,,,16.52,14.92
2023.00,10.00,1.00,16.00,36.63,54.36,27.52,21.17,-2.63,1.15,-0.21,,,,18.03,12.02
2023.00,10.00,1.00,17.00,36.16,54.30,27.08,20.95,-2.66,1.53,0.13,,,,19.90,9.98
2023.00,10.00,1.00,18.00,35.68,54.24,26.60,20.73,-2.69,1.91,0.47,,,,23.12,10.20
2023.00,10.00,1.00,19.00,53.34,45.01,26.72,20.66,-2.25,1.43,0.39,,,,10.03,10.08
2023.00,10.00,1.00,20.00,71.00,35.79,25.97,20.59,-1.81,0.96,0.31,,,,12.90,9.67
2023.00,10.00,1.00,21.00,88.66,26.57,26.93,20.52,-1.37,0.49,0.24,,,,4.43,10.90
2023.00,10.00,1.00,22.00,90.03,30.39,28.13,20.37,-1.30,0.80,-0.04,,,,2.70,14.05
2023.00,10.00,1.00,23.00,91.39,34.20,29.55,20.23,-1.23,1.11,-0.32,,,,2.50,14.28
2022.00,6.00,23.00,0.00,104.98,31.80,11.55,11.90,-1.89,1.49,1.00,,,,4.25,5.93
2022.00,6.00,23.00,1.00,121.14,24.66,10.99,11.50,-1.12,0.67,0.28,,,,4.30,6.75
2022.00,6.00,23.00,2.00,137.30,17.53,11.52,11.10,-0.35,-0.15,-0.43,,,,4.93,5.53
2022.00,6.00,23.00,3.00,153.46,10.40,12.84,10.70,0.43,-0.96,-1.15,,,,5.22,8.15
2022.00,6.00,23.00,4.00,141.23,10.28,14.03,10.82,1.25,-1.60,-0.32,,,,7.15,6.07
2022.00,6.00,23.00,5.00,129.00,10.15,14.22,10.94,2.08,-2.23,0.50,,,,9.38,4.92
2022.00,6.00,23.00,6.00,116.77,10.03,12.63,11.06,2.90,-2.86,1.33,,,,12.25,4.38
2022.00,6.00,23.00,7.00,114.64,14.31,12.85,10.56,1.84,-1.53,1.71,,,,14.88,5.20
2022.00,6.00,23.00,8.00,112.52,18.59,12.70,10.05,0.78,-0.19,2.10,0.56,1.38,0.40,17.82,4.60
2022.00,6.00,23.00,9.00,110.40,22.87,12.77,9.55,-0.28,1.14,2.49,,,,19.60,5.97
2022.00,6.00,23.00,10.00,107.12,20.03,13.24,9.15,-0.57,0.49,2.27,,,,22.52,5.53
2022.00,6.00,23.00,11.00,103.85,17.19,16.49,8.75,-0.86,-0.17,2.06,,,,25.98,5.18
2022.00,6.00,23.00,12.00,100.57,14.35,10.56,8.35,-1.14,-0.82,1.85,,,,30.23,5.53
2022.00,6.00,23.00,13.00,104.37,14.71,10.42,7.75,-1.32,-0.65,1.82,,,,33.15,6.00
2022.00,6.00,23.00,14.00,108.17,15.06,9.67,7.16,-1.50,-0.47,1.79,,,,31.52,11.55
2022.00,6.00,23.00,15.00,111.98,15.41,9.51,6.56,-1.67,-0.29,1.77,,,,21.50,23.15
2022.00,6.00,23.00,16.00,107.63,14.77,11.79,6.70,-1.62,0.02,1.84,,,,11.82,29.62
2022.00,6.00,23.00,17.00,103.29,14.13,14.11,6.85,-1.57,0.33,1.91,,,,11.50,23.65
2022.00,6.00,23.00,18.00,98.95,13.49,16.69,6.99,-1.52,0.64,1.98,,,,9.02,21.45
2022.00,6.00,23.00,19.00,105.20,13.29,16.76,6.31,-0.86,0.07,1.65,,,,5.10,18.60
2022.00,6.00,23.00,20.00,111.45,13.09,17.54,5.63,-0.20,-0.51,1.32,,,,4.60,14.77
2022.00,6.00,23.00,21.00,117.70,12.90,16.19,4.96,0.45,-1.09,1.00,,,,4.10,16.50
2022.00,6.00,23.00,22.00,123.07,11.09,12.88,4.70,1.32,-1.13,0.87,,,,4.45,14.85
2022.00,6.00,23.00,23.00,128.44,9.27,13.95,4.45,2.18,-1.17,0.74,,,,4.02,17.45
2022.00,10.00,9.00,0.00,18.33,63.24,12.39,22.15,0.08,0.11,2.23,,,,8.70,2.80
2022.00,10.00,9.00,1.00,24.82,63.19,11.52,21.64,0.69,-0.12,2.37,,,,8.32,3.15
2022.00,10.00,9.00,2.00,31.31,63.15,15.15,21.13,1.29,-0.36,2.50,,,,7.35,3.70
2022.00,10.00,9.00,3.00,37.80,63.10,16.18,20.63,1.89,-0.60,2.64,,,,6.15,4.62
2022.00,10.00,9.00,4.00,31.75,64.88,16.33,20.72,1.83,-0.52,2.70,,,,6.42,5.08
2022.00,10.00,9.00,5.00,25.69,66.65,16.45,20.80,1.77,-0.45,2.75,,,,6.97,8.10
2022.00,10.00,9.00,6.00,19.63,68.42,12.51,20.89,1.71,-0.37,2.80,,,,8.52,7.30
2022.00,10.00,9.00,7.00,19.95,65.94,11.33,20.61,1.63,-0.34,2.82,,,,10.62,5.97
2022.00,10.00,9.00,8.00,20.27,63.47,11.41,20.33,1.54,-0.30,2.84,,,,10.88,4.85
2022.00,10.00,9.00,9.00,20.59,60.99,12.64,20.05,1.46,-0.27,2.86,,,,10.25,4.08
2022.00,10.00,9.00,10.00,30.27,53.58,13.12,20.07,1.50,-0.25,2.62,,,,9.55,3.17
2022.00,10.00,9.00,11.00,39.94,46.16,13.88,20.09,1.55,-0.22,2.39,,,,9.50,3.77
2022.00,10.00,9.00,12.00,49.62,38.75,13.95,20.11,1.59,-0.20,2.15,,,,9.35,5.12
2022.00,10.00,9.00,13.00,39.65,46.80,14.35,20.48,1.23,-0.16,1.72,,,,7.25,8.32
2022.00,10.00,9.00,14.00,29.68,54.86,14.04,20.85,0.87,-0.12,1.30,,,,7.88,7.78
2022.00,10.00,9.00,15.00,19.71,62.92,16.31,21.22,0.51,-0.09,0.88,,,,7.73,7.42
2022.00,10.00,9.00,16.00,27.39,53.79,14.66,21.15,0.10,0.13,1.48,,,,5.85,8.73
2022.00,10.00,9.00,17.00,35.08,44.67,17.17,21.08,-0.31,0.36,2.08,,,,5.75,7.60
2022.00,10.00,9.00,18.00,42.76,35.54,16.20,21.01,-0.72,0.58,2.68,,,,6.85,5.22
2022.00,10.00,9.00,19.00,34.99,40.94,14.50,21.30,-0.82,0.08,3.10,,,,6.85,3.35
2022.00,10.00,9.00,20.00,27.22,46.33,19.05,21.58,-0.92,-0.42,3.52,,,,6.80,3.12
2022.00,10.00,9.00,21.00,19.45,51.73,19.31,21.87,-1.03,-0.92,3.94,,,,9.00,2.40
2022.00,10.00,9.00,22.00,14.47,56.05,17.46,21.86,-0.86,-1.09,3.92,,,,8.97,2.33
2022.00,10.00,9.00,23.00,9.50,60.37,14.75,21.86,-0.69,-1.26,3.89,,,,9.38,3.35
2019.00,9.00,8.00,0.00,48.37,12.87,5.87,6.13,-3.54,0.49,2.41,,,,20.55,16.15
2019.00,9.00,8.00,1.00,43.56,14.91,5.01,6.15,-3.11,0.80,2.01,,,,16.88,14.80
2019.00,9.00,8.00,2.00,38.76,16.94,3.64,6.18,-2.68,1.10,1.60,,,,9.07,16.35
2019.00,9.00,8.00,3.00,33.95,18.97,4.09,6.20,-2.26,1.40,1.19,,,,16.05,20.53
2019.00,9.00,8.00,4.00,27.50,25.18,3.72,6.21,-2.54,1.13,1.39,,,,16.90,10.45
2019.00,9.00,8.00,5.00,21.05,31.39,4.63,6.21,-2.83,0.85,1.58,,,,13.82,7.85
2019.00,9.00,8.00,6.00,14.60,37.61,5.55,6.21,-3.12,0.58,1.77,,,,10.92,5.72
2019.00,9.00,8.00,7.00,16.11,37.35,4.59,6.38,-2.83,0.48,1.49,,,,12.48,4.70
2019.00,9.00,8.00,8.00,17.63,37.10,4.89,6.54,-2.54,0.38,1.22,,1.12,,14.55,3.52
2019.00,9.00,8.00,9.00,19.15,36.84,5.23,6.71,-2.26,0.28,0.94,,,,15.27,3.50
2019.00,9.00,8.00,10.00,24.91,36.69,6.14,7.23,-0.79,-0.58,1.34,,,,14.25,3.55
2019.00,9.00,8.00,11.00,30.66,36.53,5.11,7.74,0.68,-1.44,1.75,,,,15.18,3.45
2019.00,9.00,8.00,12.00,36.42,36.38,6.54,8.26,2.14,-2.31,2.15,,,,14.52,4.25
2019.00,9.00,8.00,13.00,33.96,43.03,6.05,8.20,1.41,-2.21,2.18,,,,12.30,7.15
2019.00,9.00,8.00,14.00,31.49,49.68,5.16,8.14,0.68,-2.12,2.21,,,,11.62,14.70
2019.00,9.00,8.00,15.00,29.03,56.34,7.09,8.08,-0.06,-2.02,2.25,,,,9.70,28.60
2019.00,9.00,8.00,16.00,38.51,45.25,7.54,8.07,0.19,-2.10,2.29,,,,23.12,21.10
2019.00,9.00,8.00,17.00,47.99,34.16,10.00,8.06,0.44,-2.17,2.33,,,,110.20,26.02
2019.00,9.00,8.00,18.00,57.47,23.07,9.10,8.05,0.70,-2.25,2.37,,,,12.17,20.48
2019.00,9.00,8.00,19.00,47.42,30.69,10.05,8.07,1.17,-2.34,1.94,,,,7.38,15.15
2019.00,9.00,8.00,20.00,37.38,38.30,12.93,8.09,1.65,-2.43,1.51,,,,12.50,13.10
2019.00,9.00,8.00,21.00,27.34,45.91,7.38,8.12,2.13,-2.52,1.08,,,,11.00,18.50
2019.00,9.00,8.00,22.00,18.80,63.12,8.33,8.26,2.28,-2.09,1.31,,,,6.95,14.62
2019.00,9.00,8.00,23.00,10.27,80.32,12.40,8.40,2.43,-1.66,1.53,,,,6.18,15.23
2022.00,10.00,11.00,0.00,20.62,89.85,20.54,21.94,-0.91,1.18,2.37,,,,3.00,12.85
2022.00,10.00,11.00,1.00,22.72,81.67,20.95,21.66,-1.42,1.23,2.20,,,,3.35,11.80
2022.00,10.00,11.00,2.00,24.82,73.50,22.04,21.39,-1.92,1.28,2.03,,,,2.50,15.68
2022.00,10.00,11.00,3.00,26.92,65.32,23.14,21.12,-2.43,1.33,1.86,,,,3.75,14.62
2022.00,10.00,11.00,4.00,20.60,68.25,24.58,21.04,-1.43,0.17,2.63,,,,7.65,18.20
2022.00,10.00,11.00,5.00,14.27,71.18,22.79,20.95,-0.43,-0.99,3.41,,,,13.70,15.48
2022.00,10.00,11.00,6.00,7.94,74.11,23.39,20.87,0.56,-2.15,4.19,,,,25.67,13.58
2022.00,10.00,11.00,7.00,17.94,65.85,22.31,20.59,0.55,-2.11,4.00,,,,38.68,12.53
2022.00,10.00,11.00,8.00,27.94,57.58,20.61,20.30,0.53,-2.08,3.80,0.54,1.21,0.44,48.10,14.67
2022.00,10.00,11.00,9.00,37.94,49.31,19.02,20.02,0.51,-2.04,3.61,,,,58.85,11.80
2022.00,10.00,11.00,10.00,38.67,51.94,19.67,19.77,0.70,-0.85,3.49,,,,47.95,11.35
2022.00,10.00,11.00,11.00,39.40,54.57,18.48,19.52,0.89,0.35,3.37,,,,48.77,13.32
2022.00,10.00,11.00,12.00,40.13,57.20,18.43,19.26,1.08,1.54,3.25,,,,28.08,27.20
2022.00,10.00,11.00,13.00,33.07,60.44,20.35,19.37,1.19,1.12,3.28,,,,10.00,46.65
2022.00,10.00,11.00,14.00,26.00,63.68,21.74,19.48,1.29,0.70,3.30,,,,15.60,35.35
2022.00,10.00,11.00,15.00,18.93,66.92,20.06,19.59,1.39,0.28,3.32,,,,12.00,41.58
2022.00,10.00,11.00,16.00,21.58,67.73,21.13,19.36,1.23,-0.57,3.73,,,,8.50,40.03
2022.00,10.00,11.00,17.00,24.22,68.54,21.15,19.13,1.07,-1.41,4.13,,,,7.15,37.98
2022.00,10.00,11.00,18.00,26.86,69.35,20.44,18.90,0.91,-2.25,4.54,,,,3.92,27.62
2022.00,10.00,11.00,19.00,18.64,79.95,21.36,18.95,0.92,-2.20,4.38,,,,2.05,18.35
2022.00,10.00,11.00,20.00,10.42,90.55,22.73,18.99,0.94,-2.15,4.21,,,,2.30,12.07
2022.00,10.00,11.00,21.00,2.20,101.15,21.50,19.04,0.95,-2.09,4.04,,,,3.77,12.50
2022.00,10.00,11.00,22.00,7.14,109.19,18.40,19.24,1.18,-2.10,3.96,,,,2.50,12.07
2022.00,10.00,11.00,23.00,12.08,117.23,21.80,19.44,1.42,-2.11,3.89,,,,2.92,12.47
2024.00,3.00,1.00,0.00,66.03,13.06,29.08,8.61,2.07,-1.15,2.03,,,,3.28,55.00
2024.00,3.00,1.00,1.00,71.35,12.20,28.18,8.32,2.09,-1.17,1.75,,,,3.42,60.62
2024.00,3.00,1.00,2.00,76.68,11.34,29.68,8.03,2.10,-1.19,1.46,,,,3.72,54.75
2024.00,3.00,1.00,3.00,82.00,10.48,29.90,7.73,2.11,-1.21,1.17,,,,3.77,85.33
2024.00,3.00,1.00,4.00,57.89,27.87,32.83,7.60,1.78,-0.20,1.06,,,,9.32,104.12
2024.00,3.00,1.00,5.00,33.78,45.25,32.38,7.46,1.46,0.82,0.94,,,,33.00,83.93
2024.00,3.00,1.00,6.00,9.67,62.63,32.72,7.32,1.13,1.84,0.83,,,,76.25,82.08
2024.00,3.00,1.00,7.00,17.50,66.07,30.10,8.18,0.02,1.73,0.57,,,,121.95,76.42
2024.00,3.00,1.00,8.00,25.32,69.51,31.32,9.04,-1.09,1.62,0.31,,,,136.93,61.27
2024.00,3.00,1.00,9.00,33.15,72.95,30.90,9.91,-2.20,1.50,0.05,,,,156.15,52.33
2024.00,3.00,1.00,10.00,29.49,80.01,30.56,10.09,-1.97,1.70,-0.12,,,,190.50,50.17
2024.00,3.00,1.00,11.00,25.84,87.07,31.82,10.28,-1.75,1.90,-0.29,,,,142.55,58.48
2024.00,3.00,1.00,12.00,22.18,94.14,31.03,10.47,-1.53,2.10,-0.46,,,,90.33,74.22
2024.00,3.00,1.00,13.00,14.80,98.29,29.70,10.40,-0.81,1.15,-0.25,,,,60.95,67.90
2024.00,3.00,1.00,14.00,7.42,102.44,30.12,10.33,-0.10,0.20,-0.04,,,,46.82,78.40
2024.00,3.00,1.00,15.00,0.03,106.60,27.87,10.26,0.62,-0.75,0.17,,,,24.00,92.75
2024.00,3.00,1.00,16.00,0.22,96.51,28.31,9.74,0.57,-1.05,0.35,,,,17.23,93.75
